inventory_id,item_name,category,usage_date,quantity_used,quantity_restocked,ending_stock,reorder_level,day_of_week,month,previous_day_usage,last_week_same_day_usage
3,Amoxicillin 250mg,Medicines,30/09/2025,1,0,80,35,Tuesday,9,10,10
3,Amoxicillin 250mg,Medicines,01/10/2025,6,0,74,35,Wednesday,10,1,0
3,Amoxicillin 250mg,Medicines,02/10/2025,2,0,72,35,Thursday,10,6,0
3,Amoxicillin 250mg,Medicines,03/10/2025,10,0,62,35,Friday,10,2,0
3,Amoxicillin 250mg,Medicines,04/10/2025,0,0,62,35,Saturday,10,10,2
3,Amoxicillin 250mg,Medicines,05/10/2025,6,0,56,35,Sunday,10,0,0
3,Amoxicillin 250mg,Medicines,06/10/2025,0,0,56,35,Monday,10,6,10
3,Amoxicillin 250mg,Medicines,07/10/2025,10,0,46,35,Tuesday,10,0,1
3,Amoxicillin 250mg,Medicines,08/10/2025,10,0,36,35,Wednesday,10,10,6
3,Amoxicillin 250mg,Medicines,09/10/2025,5,51,82,35,Thursday,10,10,2
3,Amoxicillin 250mg,Medicines,10/10/2025,8,0,74,35,Friday,10,5,10
3,Amoxicillin 250mg,Medicines,11/10/2025,2,0,72,35,Saturday,10,8,0
3,Amoxicillin 250mg,Medicines,12/10/2025,7,0,65,35,Sunday,10,2,6
3,Amoxicillin 250mg,Medicines,13/10/2025,5,0,60,35,Monday,10,7,0
3,Amoxicillin 250mg,Medicines,14/10/2025,8,0,52,35,Tuesday,10,5,10
3,Amoxicillin 250mg,Medicines,15/10/2025,9,0,43,35,Wednesday,10,8,10
3,Amoxicillin 250mg,Medicines,16/10/2025,15,68,96,35,Thursday,10,9,5
3,Amoxicillin 250mg,Medicines,17/10/2025,1,0,95,35,Friday,10,15,8
3,Amoxicillin 250mg,Medicines,18/10/2025,0,0,95,35,Saturday,10,1,2
3,Amoxicillin 250mg,Medicines,19/10/2025,0,0,95,35,Sunday,10,0,7
3,Amoxicillin 250mg,Medicines,20/10/2025,4,0,91,35,Monday,10,0,5
3,Amoxicillin 250mg,Medicines,21/10/2025,7,0,84,35,Tuesday,10,4,8
3,Amoxicillin 250mg,Medicines,22/10/2025,0,0,84,35,Wednesday,10,7,9
3,Amoxicillin 250mg,Medicines,23/10/2025,0,0,84,35,Thursday,10,0,15
3,Amoxicillin 250mg,Medicines,24/10/2025,0,0,84,35,Friday,10,0,1
3,Amoxicillin 250mg,Medicines,25/10/2025,0,0,84,35,Saturday,10,0,0
3,Amoxicillin 250mg,Medicines,26/10/2025,9,0,75,35,Sunday,10,0,0
3,Amoxicillin 250mg,Medicines,27/10/2025,5,0,70,35,Monday,10,9,4
3,Amoxicillin 250mg,Medicines,28/10/2025,6,0,64,35,Tuesday,10,5,7
3,Amoxicillin 250mg,Medicines,29/10/2025,16,0,48,35,Wednesday,10,6,0
3,Amoxicillin 250mg,Medicines,30/10/2025,9,0,39,35,Thursday,10,16,0
3,Amoxicillin 250mg,Medicines,31/10/2025,9,36,66,35,Friday,10,9,0
3,Amoxicillin 250mg,Medicines,01/11/2025,5,0,61,35,Saturday,11,9,0
3,Amoxicillin 250mg,Medicines,02/11/2025,2,0,59,35,Sunday,11,5,9
3,Amoxicillin 250mg,Medicines,03/11/2025,0,0,59,35,Monday,11,2,5
3,Amoxicillin 250mg,Medicines,04/11/2025,0,0,59,35,Tuesday,11,0,6
3,Amoxicillin 250mg,Medicines,05/11/2025,4,0,55,35,Wednesday,11,0,16
3,Amoxicillin 250mg,Medicines,06/11/2025,4,0,51,35,Thursday,11,4,9
3,Amoxicillin 250mg,Medicines,07/11/2025,0,0,51,35,Friday,11,4,9
3,Amoxicillin 250mg,Medicines,08/11/2025,0,0,51,35,Saturday,11,0,5
3,Amoxicillin 250mg,Medicines,09/11/2025,0,0,51,35,Sunday,11,0,2
3,Amoxicillin 250mg,Medicines,10/11/2025,8,0,43,35,Monday,11,0,0
3,Amoxicillin 250mg,Medicines,11/11/2025,0,0,43,35,Tuesday,11,8,0
3,Amoxicillin 250mg,Medicines,12/11/2025,2,0,41,35,Wednesday,11,0,4
3,Amoxicillin 250mg,Medicines,13/11/2025,0,0,41,35,Thursday,11,2,4
3,Amoxicillin 250mg,Medicines,14/11/2025,0,0,41,35,Friday,11,0,0
3,Amoxicillin 250mg,Medicines,15/11/2025,0,78,119,35,Saturday,11,0,0
3,Amoxicillin 250mg,Medicines,16/11/2025,2,0,117,35,Sunday,11,0,0
3,Amoxicillin 250mg,Medicines,17/11/2025,0,0,117,35,Monday,11,2,8
3,Amoxicillin 250mg,Medicines,18/11/2025,1,0,116,35,Tuesday,11,0,0
3,Amoxicillin 250mg,Medicines,19/11/2025,3,0,113,35,Wednesday,11,1,2
3,Amoxicillin 250mg,Medicines,20/11/2025,0,0,113,35,Thursday,11,3,0
3,Amoxicillin 250mg,Medicines,21/11/2025,0,0,113,35,Friday,11,0,0
3,Amoxicillin 250mg,Medicines,22/11/2025,3,0,110,35,Saturday,11,0,0
3,Amoxicillin 250mg,Medicines,23/11/2025,6,0,104,35,Sunday,11,3,2
3,Amoxicillin 250mg,Medicines,24/11/2025,0,0,104,35,Monday,11,6,0
3,Amoxicillin 250mg,Medicines,25/11/2025,0,0,104,35,Tuesday,11,0,1
3,Amoxicillin 250mg,Medicines,26/11/2025,0,0,104,35,Wednesday,11,0,3
3,Amoxicillin 250mg,Medicines,27/11/2025,3,0,101,35,Thursday,11,0,0
3,Amoxicillin 250mg,Medicines,28/11/2025,0,0,101,35,Friday,11,3,0
3,Amoxicillin 250mg,Medicines,29/11/2025,7,0,94,35,Saturday,11,0,3
3,Amoxicillin 250mg,Medicines,30/11/2025,0,0,94,35,Sunday,11,7,6
3,Amoxicillin 250mg,Medicines,01/12/2025,0,0,94,35,Monday,12,0,0
3,Amoxicillin 250mg,Medicines,02/12/2025,5,0,89,35,Tuesday,12,0,0
3,Amoxicillin 250mg,Medicines,03/12/2025,7,0,82,35,Wednesday,12,5,0
3,Amoxicillin 250mg,Medicines,04/12/2025,9,0,73,35,Thursday,12,7,3
3,Amoxicillin 250mg,Medicines,05/12/2025,4,0,69,35,Friday,12,9,0
3,Amoxicillin 250mg,Medicines,06/12/2025,0,0,69,35,Saturday,12,4,7
3,Amoxicillin 250mg,Medicines,07/12/2025,0,0,69,35,Sunday,12,0,0
3,Amoxicillin 250mg,Medicines,08/12/2025,0,0,69,35,Monday,12,0,0
3,Amoxicillin 250mg,Medicines,09/12/2025,0,0,69,35,Tuesday,12,0,5
3,Amoxicillin 250mg,Medicines,10/12/2025,0,0,69,35,Wednesday,12,0,7
3,Amoxicillin 250mg,Medicines,11/12/2025,0,0,69,35,Thursday,12,0,9
3,Amoxicillin 250mg,Medicines,12/12/2025,0,0,69,35,Friday,12,0,4
3,Amoxicillin 250mg,Medicines,13/12/2025,3,0,66,35,Saturday,12,0,0
3,Amoxicillin 250mg,Medicines,14/12/2025,10,0,56,35,Sunday,12,3,0
3,Amoxicillin 250mg,Medicines,15/12/2025,0,0,56,35,Monday,12,10,0
3,Amoxicillin 250mg,Medicines,16/12/2025,9,0,47,35,Tuesday,12,0,0
3,Amoxicillin 250mg,Medicines,17/12/2025,0,0,47,35,Wednesday,12,9,0
3,Amoxicillin 250mg,Medicines,18/12/2025,5,0,42,35,Thursday,12,0,0
3,Amoxicillin 250mg,Medicines,19/12/2025,7,63,98,35,Friday,12,5,0
3,Amoxicillin 250mg,Medicines,20/12/2025,0,0,98,35,Saturday,12,7,3
3,Amoxicillin 250mg,Medicines,21/12/2025,0,0,98,35,Sunday,12,0,10
3,Amoxicillin 250mg,Medicines,22/12/2025,0,0,98,35,Monday,12,0,0
3,Amoxicillin 250mg,Medicines,23/12/2025,0,0,98,35,Tuesday,12,0,9
3,Amoxicillin 250mg,Medicines,24/12/2025,0,0,98,35,Wednesday,12,0,0
3,Amoxicillin 250mg,Medicines,25/12/2025,0,0,98,35,Thursday,12,0,5
3,Amoxicillin 250mg,Medicines,26/12/2025,8,0,90,35,Friday,12,0,7
3,Amoxicillin 250mg,Medicines,27/12/2025,0,0,90,35,Saturday,12,8,0
3,Amoxicillin 250mg,Medicines,28/12/2025,7,0,83,35,Sunday,12,0,0
3,Amoxicillin 250mg,Medicines,29/12/2025,0,0,83,35,Monday,12,7,0
3,Amoxicillin 250mg,Medicines,30/12/2025,0,0,83,35,Tuesday,12,0,0
3,Amoxicillin 250mg,Medicines,31/12/2025,0,0,83,35,Wednesday,12,0,0
4,Metronidazole 250mg,Medicines,01/01/2025,2,0,148,30,Wednesday,1,0,0
4,Metronidazole 250mg,Medicines,02/01/2025,1,0,147,30,Thursday,1,2,0
4,Metronidazole 250mg,Medicines,03/01/2025,0,0,147,30,Friday,1,1,0
4,Metronidazole 250mg,Medicines,04/01/2025,6,0,141,30,Saturday,1,0,0
4,Metronidazole 250mg,Medicines,05/01/2025,0,0,141,30,Sunday,1,6,0
4,Metronidazole 250mg,Medicines,06/01/2025,1,0,140,30,Monday,1,0,0
4,Metronidazole 250mg,Medicines,07/01/2025,0,0,140,30,Tuesday,1,1,0
4,Metronidazole 250mg,Medicines,08/01/2025,0,0,140,30,Wednesday,1,0,2
4,Metronidazole 250mg,Medicines,09/01/2025,0,0,140,30,Thursday,1,0,1
4,Metronidazole 250mg,Medicines,10/01/2025,16,0,124,30,Friday,1,0,0
4,Metronidazole 250mg,Medicines,11/01/2025,0,0,124,30,Saturday,1,16,6
4,Metronidazole 250mg,Medicines,12/01/2025,0,0,124,30,Sunday,1,0,0
4,Metronidazole 250mg,Medicines,13/01/2025,0,0,124,30,Monday,1,0,1
4,Metronidazole 250mg,Medicines,14/01/2025,10,0,114,30,Tuesday,1,0,0
4,Metronidazole 250mg,Medicines,15/01/2025,19,0,95,30,Wednesday,1,10,0
4,Metronidazole 250mg,Medicines,16/01/2025,9,0,86,30,Thursday,1,19,0
4,Metronidazole 250mg,Medicines,17/01/2025,0,0,86,30,Friday,1,9,16
4,Metronidazole 250mg,Medicines,18/01/2025,0,0,86,30,Saturday,1,0,0
4,Metronidazole 250mg,Medicines,19/01/2025,0,0,86,30,Sunday,1,0,0
4,Metronidazole 250mg,Medicines,20/01/2025,0,0,86,30,Monday,1,0,0
4,Metronidazole 250mg,Medicines,21/01/2025,1,0,85,30,Tuesday,1,0,10
4,Metronidazole 250mg,Medicines,22/01/2025,0,0,85,30,Wednesday,1,1,19
4,Metronidazole 250mg,Medicines,23/01/2025,0,0,85,30,Thursday,1,0,9
4,Metronidazole 250mg,Medicines,24/01/2025,2,0,83,30,Friday,1,0,0
4,Metronidazole 250mg,Medicines,25/01/2025,5,0,78,30,Saturday,1,2,0
4,Metronidazole 250mg,Medicines,26/01/2025,0,0,78,30,Sunday,1,5,0
4,Metronidazole 250mg,Medicines,27/01/2025,0,0,78,30,Monday,1,0,0
4,Metronidazole 250mg,Medicines,28/01/2025,0,0,78,30,Tuesday,1,0,1
4,Metronidazole 250mg,Medicines,29/01/2025,0,0,78,30,Wednesday,1,0,0
4,Metronidazole 250mg,Medicines,30/01/2025,13,0,65,30,Thursday,1,0,0
4,Metronidazole 250mg,Medicines,31/01/2025,0,0,65,30,Friday,1,13,2
4,Metronidazole 250mg,Medicines,01/02/2025,0,0,65,30,Saturday,2,0,5
4,Metronidazole 250mg,Medicines,02/02/2025,0,0,65,30,Sunday,2,0,0
4,Metronidazole 250mg,Medicines,03/02/2025,2,0,63,30,Monday,2,0,0
4,Metronidazole 250mg,Medicines,04/02/2025,0,0,63,30,Tuesday,2,2,0
4,Metronidazole 250mg,Medicines,05/02/2025,1,0,62,30,Wednesday,2,0,0
4,Metronidazole 250mg,Medicines,06/02/2025,0,0,62,30,Thursday,2,1,13
4,Metronidazole 250mg,Medicines,07/02/2025,0,0,62,30,Friday,2,0,0
4,Metronidazole 250mg,Medicines,08/02/2025,2,0,60,30,Saturday,2,0,0
4,Metronidazole 250mg,Medicines,09/02/2025,0,0,60,30,Sunday,2,2,0
4,Metronidazole 250mg,Medicines,10/02/2025,0,0,60,30,Monday,2,0,2
4,Metronidazole 250mg,Medicines,11/02/2025,0,0,60,30,Tuesday,2,0,0
4,Metronidazole 250mg,Medicines,12/02/2025,0,0,60,30,Wednesday,2,0,1
4,Metronidazole 250mg,Medicines,13/02/2025,0,0,60,30,Thursday,2,0,0
4,Metronidazole 250mg,Medicines,14/02/2025,0,0,60,30,Friday,2,0,0
4,Metronidazole 250mg,Medicines,15/02/2025,10,0,50,30,Saturday,2,0,2
4,Metronidazole 250mg,Medicines,16/02/2025,0,0,50,30,Sunday,2,10,0
4,Metronidazole 250mg,Medicines,17/02/2025,0,0,50,30,Monday,2,0,0
4,Metronidazole 250mg,Medicines,18/02/2025,3,0,47,30,Tuesday,2,0,0
4,Metronidazole 250mg,Medicines,19/02/2025,0,0,47,30,Wednesday,2,3,0
4,Metronidazole 250mg,Medicines,20/02/2025,8,0,39,30,Thursday,2,0,0
4,Metronidazole 250mg,Medicines,21/02/2025,8,0,31,30,Friday,2,8,0
4,Metronidazole 250mg,Medicines,22/02/2025,10,52,73,30,Saturday,2,8,10
4,Metronidazole 250mg,Medicines,23/02/2025,0,0,73,30,Sunday,2,10,0
4,Metronidazole 250mg,Medicines,24/02/2025,8,0,65,30,Monday,2,0,0
4,Metronidazole 250mg,Medicines,25/02/2025,2,0,63,30,Tuesday,2,8,3
4,Metronidazole 250mg,Medicines,26/02/2025,0,0,63,30,Wednesday,2,2,0
4,Metronidazole 250mg,Medicines,27/02/2025,10,0,53,30,Thursday,2,0,8
4,Metronidazole 250mg,Medicines,28/02/2025,0,0,53,30,Friday,2,10,8
4,Metronidazole 250mg,Medicines,01/03/2025,0,0,53,30,Saturday,3,0,10
4,Metronidazole 250mg,Medicines,02/03/2025,0,0,53,30,Sunday,3,0,0
4,Metronidazole 250mg,Medicines,03/03/2025,9,0,44,30,Monday,3,0,8
4,Metronidazole 250mg,Medicines,04/03/2025,0,0,44,30,Tuesday,3,9,2
4,Metronidazole 250mg,Medicines,05/03/2025,1,0,43,30,Wednesday,3,0,0
4,Metronidazole 250mg,Medicines,06/03/2025,0,0,43,30,Thursday,3,1,10
4,Metronidazole 250mg,Medicines,07/03/2025,10,0,33,30,Friday,3,0,0
4,Metronidazole 250mg,Medicines,08/03/2025,0,0,33,30,Saturday,3,10,0
4,Metronidazole 250mg,Medicines,09/03/2025,0,0,33,30,Sunday,3,0,0
4,Metronidazole 250mg,Medicines,10/03/2025,0,0,33,30,Monday,3,0,9
4,Metronidazole 250mg,Medicines,11/03/2025,4,66,95,30,Tuesday,3,0,0
4,Metronidazole 250mg,Medicines,12/03/2025,3,0,92,30,Wednesday,3,4,1
4,Metronidazole 250mg,Medicines,13/03/2025,0,0,92,30,Thursday,3,3,0
4,Metronidazole 250mg,Medicines,14/03/2025,0,0,92,30,Friday,3,0,10
4,Metronidazole 250mg,Medicines,15/03/2025,0,0,92,30,Saturday,3,0,0
4,Metronidazole 250mg,Medicines,16/03/2025,0,0,92,30,Sunday,3,0,0
4,Metronidazole 250mg,Medicines,17/03/2025,1,0,91,30,Monday,3,0,0
4,Metronidazole 250mg,Medicines,18/03/2025,5,0,86,30,Tuesday,3,1,4
4,Metronidazole 250mg,Medicines,19/03/2025,0,0,86,30,Wednesday,3,5,3
4,Metronidazole 250mg,Medicines,20/03/2025,3,0,83,30,Thursday,3,0,0
4,Metronidazole 250mg,Medicines,21/03/2025,0,0,83,30,Friday,3,3,0
4,Metronidazole 250mg,Medicines,22/03/2025,6,0,77,30,Saturday,3,0,0
4,Metronidazole 250mg,Medicines,23/03/2025,0,0,77,30,Sunday,3,6,0
4,Metronidazole 250mg,Medicines,24/03/2025,0,0,77,30,Monday,3,0,1
4,Metronidazole 250mg,Medicines,25/03/2025,0,0,77,30,Tuesday,3,0,5
4,Metronidazole 250mg,Medicines,26/03/2025,3,0,74,30,Wednesday,3,0,0
4,Metronidazole 250mg,Medicines,27/03/2025,0,0,74,30,Thursday,3,3,3
4,Metronidazole 250mg,Medicines,28/03/2025,10,0,64,30,Friday,3,0,0
4,Metronidazole 250mg,Medicines,29/03/2025,12,0,52,30,Saturday,3,10,6
4,Metronidazole 250mg,Medicines,30/03/2025,0,0,52,30,Sunday,3,12,0
4,Metronidazole 250mg,Medicines,31/03/2025,3,0,49,30,Monday,3,0,0
4,Metronidazole 250mg,Medicines,01/04/2025,0,0,49,30,Tuesday,4,3,0
4,Metronidazole 250mg,Medicines,02/04/2025,0,0,49,30,Wednesday,4,0,3
4,Metronidazole 250mg,Medicines,03/04/2025,10,0,39,30,Thursday,4,0,0
4,Metronidazole 250mg,Medicines,04/04/2025,7,0,32,30,Friday,4,10,10
4,Metronidazole 250mg,Medicines,05/04/2025,0,0,32,30,Saturday,4,7,12
4,Metronidazole 250mg,Medicines,06/04/2025,0,0,32,30,Sunday,4,0,0
4,Metronidazole 250mg,Medicines,07/04/2025,0,0,32,30,Monday,4,0,3
4,Metronidazole 250mg,Medicines,08/04/2025,0,0,32,30,Tuesday,4,0,0
4,Metronidazole 250mg,Medicines,09/04/2025,0,0,32,30,Wednesday,4,0,0
4,Metronidazole 250mg,Medicines,10/04/2025,3,66,95,30,Thursday,4,0,10
4,Metronidazole 250mg,Medicines,11/04/2025,0,0,95,30,Friday,4,3,7
4,Metronidazole 250mg,Medicines,12/04/2025,0,0,95,30,Saturday,4,0,0
4,Metronidazole 250mg,Medicines,13/04/2025,0,0,95,30,Sunday,4,0,0
4,Metronidazole 250mg,Medicines,14/04/2025,0,0,95,30,Monday,4,0,0
4,Metronidazole 250mg,Medicines,15/04/2025,8,0,87,30,Tuesday,4,0,0
4,Metronidazole 250mg,Medicines,16/04/2025,2,0,85,30,Wednesday,4,8,0
4,Metronidazole 250mg,Medicines,17/04/2025,0,0,85,30,Thursday,4,2,3
4,Metronidazole 250mg,Medicines,18/04/2025,0,0,85,30,Friday,4,0,0
4,Metronidazole 250mg,Medicines,19/04/2025,0,0,85,30,Saturday,4,0,0
4,Metronidazole 250mg,Medicines,20/04/2025,0,0,85,30,Sunday,4,0,0
4,Metronidazole 250mg,Medicines,21/04/2025,0,0,85,30,Monday,4,0,0
4,Metronidazole 250mg,Medicines,22/04/2025,0,0,85,30,Tuesday,4,0,8
4,Metronidazole 250mg,Medicines,23/04/2025,0,0,85,30,Wednesday,4,0,2
4,Metronidazole 250mg,Medicines,24/04/2025,6,0,79,30,Thursday,4,0,0
4,Metronidazole 250mg,Medicines,25/04/2025,0,0,79,30,Friday,4,6,0
4,Metronidazole 250mg,Medicines,26/04/2025,0,0,79,30,Saturday,4,0,0
4,Metronidazole 250mg,Medicines,27/04/2025,0,0,79,30,Sunday,4,0,0
4,Metronidazole 250mg,Medicines,28/04/2025,0,0,79,30,Monday,4,0,0
4,Metronidazole 250mg,Medicines,29/04/2025,4,0,75,30,Tuesday,4,0,0
4,Metronidazole 250mg,Medicines,30/04/2025,8,0,67,30,Wednesday,4,4,0
4,Metronidazole 250mg,Medicines,01/05/2025,0,0,67,30,Thursday,5,8,6
4,Metronidazole 250mg,Medicines,02/05/2025,3,0,64,30,Friday,5,0,0
4,Metronidazole 250mg,Medicines,03/05/2025,0,0,64,30,Saturday,5,3,0
4,Metronidazole 250mg,Medicines,04/05/2025,0,0,64,30,Sunday,5,0,0
4,Metronidazole 250mg,Medicines,05/05/2025,8,0,56,30,Monday,5,0,0
4,Metronidazole 250mg,Medicines,06/05/2025,9,0,47,30,Tuesday,5,8,4
4,Metronidazole 250mg,Medicines,07/05/2025,0,0,47,30,Wednesday,5,9,8
4,Metronidazole 250mg,Medicines,08/05/2025,0,0,47,30,Thursday,5,0,0
4,Metronidazole 250mg,Medicines,09/05/2025,0,0,47,30,Friday,5,0,3
4,Metronidazole 250mg,Medicines,10/05/2025,0,0,47,30,Saturday,5,0,0
4,Metronidazole 250mg,Medicines,11/05/2025,0,0,47,30,Sunday,5,0,0
4,Metronidazole 250mg,Medicines,12/05/2025,0,0,47,30,Monday,5,0,8
4,Metronidazole 250mg,Medicines,13/05/2025,2,0,45,30,Tuesday,5,0,9
4,Metronidazole 250mg,Medicines,14/05/2025,1,0,44,30,Wednesday,5,2,0
4,Metronidazole 250mg,Medicines,15/05/2025,9,74,109,30,Thursday,5,1,0
4,Metronidazole 250mg,Medicines,16/05/2025,1,0,108,30,Friday,5,9,0
4,Metronidazole 250mg,Medicines,17/05/2025,3,0,105,30,Saturday,5,1,0
4,Metronidazole 250mg,Medicines,18/05/2025,0,0,105,30,Sunday,5,3,0
4,Metronidazole 250mg,Medicines,19/05/2025,0,0,105,30,Monday,5,0,0
4,Metronidazole 250mg,Medicines,20/05/2025,4,0,101,30,Tuesday,5,0,2
4,Metronidazole 250mg,Medicines,21/05/2025,1,0,100,30,Wednesday,5,4,1
4,Metronidazole 250mg,Medicines,22/05/2025,0,0,100,30,Thursday,5,1,9
4,Metronidazole 250mg,Medicines,23/05/2025,0,0,100,30,Friday,5,0,1
4,Metronidazole 250mg,Medicines,24/05/2025,0,0,100,30,Saturday,5,0,3
4,Metronidazole 250mg,Medicines,25/05/2025,0,0,100,30,Sunday,5,0,0
4,Metronidazole 250mg,Medicines,26/05/2025,6,0,94,30,Monday,5,0,0
4,Metronidazole 250mg,Medicines,27/05/2025,0,0,94,30,Tuesday,5,6,4
4,Metronidazole 250mg,Medicines,28/05/2025,0,0,94,30,Wednesday,5,0,1
4,Metronidazole 250mg,Medicines,29/05/2025,0,0,94,30,Thursday,5,0,0
4,Metronidazole 250mg,Medicines,30/05/2025,0,0,94,30,Friday,5,0,0
4,Metronidazole 250mg,Medicines,31/05/2025,0,0,94,30,Saturday,5,0,0
4,Metronidazole 250mg,Medicines,01/06/2025,0,0,94,30,Sunday,6,0,0
4,Metronidazole 250mg,Medicines,02/06/2025,8,0,86,30,Monday,6,0,6
4,Metronidazole 250mg,Medicines,03/06/2025,9,0,77,30,Tuesday,6,8,0
4,Metronidazole 250mg,Medicines,04/06/2025,1,0,76,30,Wednesday,6,9,0
4,Metronidazole 250mg,Medicines,05/06/2025,1,0,75,30,Thursday,6,1,0
4,Metronidazole 250mg,Medicines,06/06/2025,0,0,75,30,Friday,6,1,0
4,Metronidazole 250mg,Medicines,07/06/2025,8,0,67,30,Saturday,6,0,0
4,Metronidazole 250mg,Medicines,08/06/2025,1,0,66,30,Sunday,6,8,0
4,Metronidazole 250mg,Medicines,09/06/2025,2,0,64,30,Monday,6,1,8
4,Metronidazole 250mg,Medicines,10/06/2025,8,0,56,30,Tuesday,6,2,9
4,Metronidazole 250mg,Medicines,11/06/2025,0,0,56,30,Wednesday,6,8,1
4,Metronidazole 250mg,Medicines,12/06/2025,0,0,56,30,Thursday,6,0,1
4,Metronidazole 250mg,Medicines,13/06/2025,14,62,104,30,Friday,6,0,0
4,Metronidazole 250mg,Medicines,14/06/2025,0,0,104,30,Saturday,6,14,8
4,Metronidazole 250mg,Medicines,15/06/2025,0,0,104,30,Sunday,6,0,1
4,Metronidazole 250mg,Medicines,16/06/2025,3,0,101,30,Monday,6,0,2
4,Metronidazole 250mg,Medicines,17/06/2025,8,0,93,30,Tuesday,6,3,8
4,Metronidazole 250mg,Medicines,18/06/2025,0,0,93,30,Wednesday,6,8,0
4,Metronidazole 250mg,Medicines,19/06/2025,6,0,87,30,Thursday,6,0,0
4,Metronidazole 250mg,Medicines,20/06/2025,0,0,87,30,Friday,6,6,14
4,Metronidazole 250mg,Medicines,21/06/2025,8,0,79,30,Saturday,6,0,0
4,Metronidazole 250mg,Medicines,22/06/2025,0,0,79,30,Sunday,6,8,0
4,Metronidazole 250mg,Medicines,23/06/2025,19,0,60,30,Monday,6,0,3
4,Metronidazole 250mg,Medicines,24/06/2025,4,0,56,30,Tuesday,6,19,8
4,Metronidazole 250mg,Medicines,25/06/2025,4,0,52,30,Wednesday,6,4,0
4,Metronidazole 250mg,Medicines,26/06/2025,15,0,37,30,Thursday,6,4,6
4,Metronidazole 250mg,Medicines,27/06/2025,0,0,37,30,Friday,6,15,0
4,Metronidazole 250mg,Medicines,28/06/2025,0,0,37,30,Saturday,6,0,8
4,Metronidazole 250mg,Medicines,29/06/2025,0,0,37,30,Sunday,6,0,0
4,Metronidazole 250mg,Medicines,30/06/2025,0,0,37,30,Monday,6,0,19
4,Metronidazole 250mg,Medicines,01/07/2025,0,0,37,30,Tuesday,7,0,4
4,Metronidazole 250mg,Medicines,02/07/2025,3,0,34,30,Wednesday,7,0,4
4,Metronidazole 250mg,Medicines,03/07/2025,5,73,102,30,Thursday,7,3,15
4,Metronidazole 250mg,Medicines,04/07/2025,5,0,97,30,Friday,7,5,0
4,Metronidazole 250mg,Medicines,05/07/2025,2,0,95,30,Saturday,7,5,0
4,Metronidazole 250mg,Medicines,06/07/2025,0,0,95,30,Sunday,7,2,0
4,Metronidazole 250mg,Medicines,07/07/2025,0,0,95,30,Monday,7,0,0
4,Metronidazole 250mg,Medicines,08/07/2025,1,0,94,30,Tuesday,7,0,0
4,Metronidazole 250mg,Medicines,09/07/2025,2,0,92,30,Wednesday,7,1,3
4,Metronidazole 250mg,Medicines,10/07/2025,5,0,87,30,Thursday,7,2,5
4,Metronidazole 250mg,Medicines,11/07/2025,4,0,83,30,Friday,7,5,5
4,Metronidazole 250mg,Medicines,12/07/2025,2,0,81,30,Saturday,7,4,2
4,Metronidazole 250mg,Medicines,13/07/2025,3,0,78,30,Sunday,7,2,0
4,Metronidazole 250mg,Medicines,14/07/2025,3,0,75,30,Monday,7,3,0
4,Metronidazole 250mg,Medicines,15/07/2025,5,0,70,30,Tuesday,7,3,1
4,Metronidazole 250mg,Medicines,16/07/2025,4,0,66,30,Wednesday,7,5,2
4,Metronidazole 250mg,Medicines,17/07/2025,8,0,58,30,Thursday,7,4,5
4,Metronidazole 250mg,Medicines,18/07/2025,6,0,52,30,Friday,7,8,4
4,Metronidazole 250mg,Medicines,19/07/2025,0,0,52,30,Saturday,7,6,2
4,Metronidazole 250mg,Medicines,20/07/2025,0,0,52,30,Sunday,7,0,3
4,Metronidazole 250mg,Medicines,21/07/2025,2,0,50,30,Monday,7,0,3
4,Metronidazole 250mg,Medicines,22/07/2025,1,0,49,30,Tuesday,7,2,5
4,Metronidazole 250mg,Medicines,23/07/2025,0,0,49,30,Wednesday,7,1,4
4,Metronidazole 250mg,Medicines,24/07/2025,8,0,41,30,Thursday,7,0,8
4,Metronidazole 250mg,Medicines,25/07/2025,9,0,32,30,Friday,7,8,6
4,Metronidazole 250mg,Medicines,26/07/2025,9,36,59,30,Saturday,7,9,0
4,Metronidazole 250mg,Medicines,27/07/2025,10,0,49,30,Sunday,7,9,0
4,Metronidazole 250mg,Medicines,28/07/2025,6,0,43,30,Monday,7,10,2
4,Metronidazole 250mg,Medicines,29/07/2025,4,0,39,30,Tuesday,7,6,1
4,Metronidazole 250mg,Medicines,30/07/2025,0,0,39,30,Wednesday,7,4,0
4,Metronidazole 250mg,Medicines,31/07/2025,1,0,38,30,Thursday,7,0,8
4,Metronidazole 250mg,Medicines,01/08/2025,8,57,87,30,Friday,8,1,9
4,Metronidazole 250mg,Medicines,02/08/2025,11,0,76,30,Saturday,8,8,9
4,Metronidazole 250mg,Medicines,03/08/2025,0,0,76,30,Sunday,8,11,10
4,Metronidazole 250mg,Medicines,04/08/2025,1,0,75,30,Monday,8,0,6
4,Metronidazole 250mg,Medicines,05/08/2025,6,0,69,30,Tuesday,8,1,4
4,Metronidazole 250mg,Medicines,06/08/2025,1,0,68,30,Wednesday,8,6,0
4,Metronidazole 250mg,Medicines,07/08/2025,0,0,68,30,Thursday,8,1,1
4,Metronidazole 250mg,Medicines,08/08/2025,0,0,68,30,Friday,8,0,8
4,Metronidazole 250mg,Medicines,09/08/2025,10,0,58,30,Saturday,8,0,11
