date,service_name,category,quantity,price,revenue
1/31/26,General Consultation / Check-up,Consultation,1,400,400
1/31/26,Follow-up Consultation,Consultation,1,350,350
1/31/26,General Consultation / Check-up,Consultation,1,400,400
1/31/26,General Consultation / Check-up,Consultation,1,400,400
1/31/26,General Consultation / Check-up,Consultation,1,400,400
1/31/26,Full Grooming,Grooming,1,900,900
1/31/26,Full Grooming,Grooming,1,900,900
1/31/26,Full Grooming,Grooming,1,900,900
1/31/26,Anti-Rabies Vaccine,Vaccination,1,500,500
1/31/26,General Laboratory Service,Laboratory,1,800,800
1/31/26,Blood Test,Laboratory,1,900,900
1/31/26,General Laboratory Service,Laboratory,1,800,800
1/31/26,Deworming,Others,1,350,350
1/31/26,Deworming,Others,1,350,350
2/01/26,General Consultation / Check-up,Consultation,1,400,400
2/01/26,General Consultation / Check-up,Consultation,1,400,400
2/01/26,Follow-up Consultation,Consultation,1,350,350
2/01/26,General Consultation / Check-up,Consultation,1,400,400
2/01/26,Follow-up Consultation,Consultation,1,350,350
2/01/26,General Consultation / Check-up,Consultation,1,400,400
2/01/26,General Consultation / Check-up,Consultation,1,400,400
2/01/26,Follow-up Consultation,Consultation,1,350,350
2/01/26,Full Grooming,Grooming,1,900,900
2/01/26,Full Grooming,Grooming,1,900,900
2/01/26,Full Grooming,Grooming,1,900,900
2/01/26,Basic Grooming,Grooming,1,600,600
2/01/26,Basic Grooming,Grooming,1,600,600
2/01/26,Full Grooming,Grooming,1,900,900
2/01/26,Anti-Rabies Vaccine,Vaccination,1,500,500
2/01/26,Anti-Rabies Vaccine,Vaccination,1,500,500
2/01/26,Blood Test,Laboratory,1,900,900
2/01/26,General Laboratory Service,Laboratory,1,800,800
2/01/26,General Laboratory Service,Laboratory,1,800,800
2/01/26,General Laboratory Service,Laboratory,1,800,800
2/01/26,General Laboratory Service,Laboratory,1,800,800
2/01/26,Deworming,Others,1,350,350
2/01/26,Deworming,Others,1,350,350
2/01/26,Deworming,Others,1,350,350
2/02/26,Follow-up Consultation,Consultation,1,350,350
2/02/26,General Consultation / Check-up,Consultation,1,400,400
2/02/26,Follow-up Consultation,Consultation,1,350,350
2/02/26,Follow-up Consultation,Consultation,1,350,350
2/02/26,Follow-up Consultation,Consultation,1,350,350
2/02/26,Follow-up Consultation,Consultation,1,350,350
2/02/26,Follow-up Consultation,Consultation,1,350,350
2/02/26,Follow-up Consultation,Consultation,1,350,350
2/02/26,General Consultation / Check-up,Consultation,1,400,400
2/02/26,General Consultation / Check-up,Consultation,1,400,400
2/02/26,Basic Grooming,Grooming,1,600,600
2/02/26,Full Grooming,Grooming,1,900,900
2/02/26,Basic Grooming,Grooming,1,600,600
2/02/26,Basic Grooming,Grooming,1,600,600
2/02/26,Anti-Rabies Vaccine,Vaccination,1,500,500
2/02/26,General Laboratory Service,Laboratory,1,800,800
2/02/26,General Laboratory Service,Laboratory,1,800,800
2/02/26,Tick and Flea Treatment,Others,1,450,450
2/02/26,Tick and Flea Treatment,Others,1,450,450
2/02/26,Tick and Flea Treatment,Others,1,450,450
2/02/26,Deworming,Others,1,350,350
2/03/26,Follow-up Consultation,Consultation,1,350,350
2/03/26,Follow-up Consultation,Consultation,1,350,350
2/03/26,Follow-up Consultation,Consultation,1,350,350
2/03/26,General Consultation / Check-up,Consultation,1,400,400
2/03/26,General Consultation / Check-up,Consultation,1,400,400
2/03/26,Follow-up Consultation,Consultation,1,350,350
2/03/26,General Consultation / Check-up,Consultation,1,400,400
2/03/26,Basic Grooming,Grooming,1,600,600
2/03/26,Basic Grooming,Grooming,1,600,600
2/03/26,Basic Grooming,Grooming,1,600,600
2/03/26,Full Grooming,Grooming,1,900,900
2/03/26,Basic Grooming,Grooming,1,600,600
2/03/26,Basic Grooming,Grooming,1,600,600
2/03/26,Anti-Rabies Vaccine,Vaccination,1,500,500
2/03/26,Blood Test,Laboratory,1,900,900
2/03/26,Blood Test,Laboratory,1,900,900
2/03/26,General Laboratory Service,Laboratory,1,800,800
2/03/26,Blood Test,Laboratory,1,900,900
2/03/26,Tick and Flea Treatment,Others,1,450,450
2/03/26,Tick and Flea Treatment,Others,1,450,450
2/03/26,Tick and Flea Treatment,Others,1,450,450
2/04/26,General Consultation / Check-up,Consultation,1,400,400
2/04/26,General Consultation / Check-up,Consultation,1,400,400
2/04/26,Follow-up Consultation,Consultation,1,350,350
2/04/26,Follow-up Consultation,Consultation,1,350,350
2/04/26,Follow-up Consultation,Consultation,1,350,350
2/04/26,General Consultation / Check-up,Consultation,1,400,400
2/04/26,General Consultation / Check-up,Consultation,1,400,400
2/04/26,General Consultation / Check-up,Consultation,1,400,400
2/04/26,General Consultation / Check-up,Consultation,1,400,400
2/04/26,Basic Grooming,Grooming,1,600,600
2/04/26,Basic Grooming,Grooming,1,600,600
2/04/26,Full Grooming,Grooming,1,900,900
2/04/26,Full Grooming,Grooming,1,900,900
2/04/26,Full Grooming,Grooming,1,900,900
2/04/26,6 in 1 Vaccine (Dogs),Vaccination,1,1100,1100
2/04/26,Blood Test,Laboratory,1,900,900
2/04/26,General Laboratory Service,Laboratory,1,800,800
2/04/26,Blood Test,Laboratory,1,900,900
2/04/26,Blood Test,Laboratory,1,900,900
2/04/26,Blood Test,Laboratory,1,900,900
2/04/26,Tick and Flea Treatment,Others,1,450,450
2/04/26,Deworming,Others,1,350,350
2/04/26,Deworming,Others,1,350,350
2/05/26,Follow-up Consultation,Consultation,1,350,350
2/05/26,Follow-up Consultation,Consultation,1,350,350
2/05/26,Follow-up Consultation,Consultation,1,350,350
2/05/26,Follow-up Consultation,Consultation,1,350,350
2/05/26,General Consultation / Check-up,Consultation,1,400,400
2/05/26,Follow-up Consultation,Consultation,1,350,350
2/05/26,General Consultation / Check-up,Consultation,1,400,400
2/05/26,Follow-up Consultation,Consultation,1,350,350
2/05/26,Full Grooming,Grooming,1,900,900
2/05/26,Basic Grooming,Grooming,1,600,600
2/05/26,Full Grooming,Grooming,1,900,900
2/05/26,Basic Grooming,Grooming,1,600,600
2/05/26,Full Grooming,Grooming,1,900,900
2/05/26,Anti-Rabies Vaccine,Vaccination,1,500,500
2/05/26,Anti-Rabies Vaccine,Vaccination,1,500,500
2/05/26,Blood Test,Laboratory,1,900,900
2/05/26,Blood Test,Laboratory,1,900,900
2/05/26,General Laboratory Service,Laboratory,1,800,800
2/05/26,General Laboratory Service,Laboratory,1,800,800
2/05/26,Deworming,Others,1,350,350
2/05/26,Tick and Flea Treatment,Others,1,450,450
2/05/26,Tick and Flea Treatment,Others,1,450,450
2/06/26,General Consultation / Check-up,Consultation,1,400,400
2/06/26,General Consultation / Check-up,Consultation,1,400,400
2/06/26,General Consultation / Check-up,Consultation,1,400,400
2/06/26,General Consultation / Check-up,Consultation,1,400,400
2/06/26,Follow-up Consultation,Consultation,1,350,350
2/06/26,General Consultation / Check-up,Consultation,1,400,400
2/06/26,Follow-up Consultation,Consultation,1,350,350
2/06/26,General Consultation / Check-up,Consultation,1,400,400
2/06/26,General Consultation / Check-up,Consultation,1,400,400
2/06/26,Full Grooming,Grooming,1,900,900
2/06/26,Basic Grooming,Grooming,1,600,600
2/06/26,Basic Grooming,Grooming,1,600,600
2/06/26,6 in 1 Vaccine (Dogs),Vaccination,1,1100,1100
2/06/26,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
2/06/26,Blood Test,Laboratory,1,900,900
2/06/26,Blood Test,Laboratory,1,900,900
2/06/26,Blood Test,Laboratory,1,900,900
2/06/26,General Laboratory Service,Laboratory,1,800,800
2/06/26,Deworming,Others,1,350,350
2/06/26,Tick and Flea Treatment,Others,1,450,450
2/06/26,Deworming,Others,1,350,350
2/06/26,Deworming,Others,1,350,350
2/07/26,Follow-up Consultation,Consultation,1,350,350
2/07/26,Follow-up Consultation,Consultation,1,350,350
2/07/26,Follow-up Consultation,Consultation,1,350,350
2/07/26,Follow-up Consultation,Consultation,1,350,350
2/07/26,General Consultation / Check-up,Consultation,1,400,400
2/07/26,Follow-up Consultation,Consultation,1,350,350
2/07/26,Full Grooming,Grooming,1,900,900
2/07/26,Basic Grooming,Grooming,1,600,600
2/07/26,Full Grooming,Grooming,1,900,900
2/07/26,Full Grooming,Grooming,1,900,900
2/07/26,Full Grooming,Grooming,1,900,900
2/07/26,6 in 1 Vaccine (Dogs),Vaccination,1,1100,1100
2/07/26,6 in 1 Vaccine (Dogs),Vaccination,1,1100,1100
2/07/26,Blood Test,Laboratory,1,900,900
2/07/26,Blood Test,Laboratory,1,900,900
2/07/26,General Laboratory Service,Laboratory,1,800,800
2/07/26,General Laboratory Service,Laboratory,1,800,800
2/07/26,Blood Test,Laboratory,1,900,900
2/07/26,Tick and Flea Treatment,Others,1,450,450
2/07/26,Deworming,Others,1,350,350
2/08/26,Follow-up Consultation,Consultation,1,350,350
2/08/26,Follow-up Consultation,Consultation,1,350,350
2/08/26,Follow-up Consultation,Consultation,1,350,350
2/08/26,General Consultation / Check-up,Consultation,1,400,400
2/08/26,Follow-up Consultation,Consultation,1,350,350
2/08/26,General Consultation / Check-up,Consultation,1,400,400
2/08/26,General Consultation / Check-up,Consultation,1,400,400
2/08/26,Follow-up Consultation,Consultation,1,350,350
2/08/26,Full Grooming,Grooming,1,900,900
2/08/26,Basic Grooming,Grooming,1,600,600
2/08/26,Full Grooming,Grooming,1,900,900
2/08/26,6 in 1 Vaccine (Dogs),Vaccination,1,1100,1100
2/08/26,Blood Test,Laboratory,1,900,900
2/08/26,General Laboratory Service,Laboratory,1,800,800
2/08/26,General Laboratory Service,Laboratory,1,800,800
2/08/26,Tick and Flea Treatment,Others,1,450,450
2/08/26,Tick and Flea Treatment,Others,1,450,450
2/08/26,Tick and Flea Treatment,Others,1,450,450
2/08/26,Deworming,Others,1,350,350
2/09/26,Follow-up Consultation,Consultation,1,350,350
2/09/26,Follow-up Consultation,Consultation,1,350,350
2/09/26,Follow-up Consultation,Consultation,1,350,350
2/09/26,General Consultation / Check-up,Consultation,1,400,400
2/09/26,General Consultation / Check-up,Consultation,1,400,400
2/09/26,General Consultation / Check-up,Consultation,1,400,400
2/09/26,Follow-up Consultation,Consultation,1,350,350
2/09/26,General Consultation / Check-up,Consultation,1,400,400
2/09/26,Full Grooming,Grooming,1,900,900
2/09/26,Basic Grooming,Grooming,1,600,600
2/09/26,Basic Grooming,Grooming,1,600,600
2/09/26,Anti-Rabies Vaccine,Vaccination,1,500,500
2/09/26,6 in 1 Vaccine (Dogs),Vaccination,1,1100,1100
2/09/26,General Laboratory Service,Laboratory,1,800,800
2/09/26,General Laboratory Service,Laboratory,1,800,800
2/09/26,Blood Test,Laboratory,1,900,900
2/09/26,General Laboratory Service,Laboratory,1,800,800
2/09/26,Tick and Flea Treatment,Others,1,450,450
2/09/26,Tick and Flea Treatment,Others,1,450,450
2/09/26,Tick and Flea Treatment,Others,1,450,450
2/10/26,General Consultation / Check-up,Consultation,1,400,400
2/10/26,Follow-up Consultation,Consultation,1,350,350
2/10/26,General Consultation / Check-up,Consultation,1,400,400
2/10/26,General Consultation / Check-up,Consultation,1,400,400
2/10/26,General Consultation / Check-up,Consultation,1,400,400
2/10/26,General Consultation / Check-up,Consultation,1,400,400
2/10/26,Follow-up Consultation,Consultation,1,350,350
2/10/26,Basic Grooming,Grooming,1,600,600
2/10/26,Full Grooming,Grooming,1,900,900
2/10/26,Basic Grooming,Grooming,1,600,600
2/10/26,Basic Grooming,Grooming,1,600,600
2/10/26,Full Grooming,Grooming,1,900,900
2/10/26,Full Grooming,Grooming,1,900,900
2/10/26,Full Grooming,Grooming,1,900,900
2/10/26,6 in 1 Vaccine (Dogs),Vaccination,1,1100,1100
2/10/26,Anti-Rabies Vaccine,Vaccination,1,500,500
2/10/26,Blood Test,Laboratory,1,900,900
2/10/26,General Laboratory Service,Laboratory,1,800,800
2/10/26,General Laboratory Service,Laboratory,1,800,800
2/10/26,Blood Test,Laboratory,1,900,900
2/10/26,Blood Test,Laboratory,1,900,900
2/10/26,Tick and Flea Treatment,Others,1,450,450
2/10/26,Tick and Flea Treatment,Others,1,450,450
2/10/26,Tick and Flea Treatment,Others,1,450,450
2/11/26,General Consultation / Check-up,Consultation,1,400,400
2/11/26,Follow-up Consultation,Consultation,1,350,350
2/11/26,Follow-up Consultation,Consultation,1,350,350
2/11/26,General Consultation / Check-up,Consultation,1,400,400
2/11/26,General Consultation / Check-up,Consultation,1,400,400
2/11/26,Follow-up Consultation,Consultation,1,350,350
2/11/26,Follow-up Consultation,Consultation,1,350,350
2/11/26,Follow-up Consultation,Consultation,1,350,350
2/11/26,Basic Grooming,Grooming,1,600,600
2/11/26,Full Grooming,Grooming,1,900,900
2/11/26,Full Grooming,Grooming,1,900,900
2/11/26,Basic Grooming,Grooming,1,600,600
2/11/26,Basic Grooming,Grooming,1,600,600
2/11/26,6 in 1 Vaccine (Dogs),Vaccination,1,1100,1100
2/11/26,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
2/11/26,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
2/11/26,Blood Test,Laboratory,1,900,900
2/11/26,General Laboratory Service,Laboratory,1,800,800
2/11/26,General Laboratory Service,Laboratory,1,800,800
2/11/26,Deworming,Others,1,350,350
2/11/26,Deworming,Others,1,350,350
2/11/26,Deworming,Others,1,350,350
2/12/26,Follow-up Consultation,Consultation,1,350,350
2/12/26,General Consultation / Check-up,Consultation,1,400,400
2/12/26,Follow-up Consultation,Consultation,1,350,350
2/12/26,General Consultation / Check-up,Consultation,1,400,400
2/12/26,General Consultation / Check-up,Consultation,1,400,400
2/12/26,Follow-up Consultation,Consultation,1,350,350
2/12/26,Follow-up Consultation,Consultation,1,350,350
2/12/26,Follow-up Consultation,Consultation,1,350,350
2/12/26,Basic Grooming,Grooming,1,600,600
2/12/26,Basic Grooming,Grooming,1,600,600
2/12/26,Full Grooming,Grooming,1,900,900
2/12/26,Full Grooming,Grooming,1,900,900
2/12/26,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
2/12/26,Blood Test,Laboratory,1,900,900
2/12/26,Blood Test,Laboratory,1,900,900
2/12/26,General Laboratory Service,Laboratory,1,800,800
2/12/26,Blood Test,Laboratory,1,900,900
2/12/26,General Laboratory Service,Laboratory,1,800,800
2/12/26,Deworming,Others,1,350,350
2/12/26,Tick and Flea Treatment,Others,1,450,450
2/13/26,Follow-up Consultation,Consultation,1,350,350
2/13/26,General Consultation / Check-up,Consultation,1,400,400
2/13/26,Follow-up Consultation,Consultation,1,350,350
2/13/26,General Consultation / Check-up,Consultation,1,400,400
2/13/26,Follow-up Consultation,Consultation,1,350,350
2/13/26,General Consultation / Check-up,Consultation,1,400,400
2/13/26,Follow-up Consultation,Consultation,1,350,350
2/13/26,Follow-up Consultation,Consultation,1,350,350
2/13/26,Follow-up Consultation,Consultation,1,350,350
2/13/26,Follow-up Consultation,Consultation,1,350,350
2/13/26,Basic Grooming,Grooming,1,600,600
2/13/26,Basic Grooming,Grooming,1,600,600
2/13/26,Full Grooming,Grooming,1,900,900
2/13/26,Basic Grooming,Grooming,1,600,600
2/13/26,Full Grooming,Grooming,1,900,900
2/13/26,Anti-Rabies Vaccine,Vaccination,1,500,500
2/13/26,6 in 1 Vaccine (Dogs),Vaccination,1,1100,1100
2/13/26,Anti-Rabies Vaccine,Vaccination,1,500,500
2/13/26,Blood Test,Laboratory,1,900,900
2/13/26,Blood Test,Laboratory,1,900,900
2/13/26,General Laboratory Service,Laboratory,1,800,800
2/13/26,General Laboratory Service,Laboratory,1,800,800
2/13/26,General Laboratory Service,Laboratory,1,800,800
2/13/26,Tick and Flea Treatment,Others,1,450,450
2/14/26,General Consultation / Check-up,Consultation,1,400,400
2/14/26,General Consultation / Check-up,Consultation,1,400,400
2/14/26,General Consultation / Check-up,Consultation,1,400,400
2/14/26,General Consultation / Check-up,Consultation,1,400,400
2/14/26,Follow-up Consultation,Consultation,1,350,350
2/14/26,Follow-up Consultation,Consultation,1,350,350
2/14/26,Follow-up Consultation,Consultation,1,350,350
2/14/26,Follow-up Consultation,Consultation,1,350,350
2/14/26,General Consultation / Check-up,Consultation,1,400,400
2/14/26,Basic Grooming,Grooming,1,600,600
2/14/26,Full Grooming,Grooming,1,900,900
2/14/26,Full Grooming,Grooming,1,900,900
2/14/26,Full Grooming,Grooming,1,900,900
2/14/26,Basic Grooming,Grooming,1,600,600
2/14/26,Full Grooming,Grooming,1,900,900
2/14/26,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
2/14/26,General Laboratory Service,Laboratory,1,800,800
2/14/26,Blood Test,Laboratory,1,900,900
2/14/26,General Laboratory Service,Laboratory,1,800,800
2/14/26,Blood Test,Laboratory,1,900,900
2/14/26,Blood Test,Laboratory,1,900,900
2/14/26,Tick and Flea Treatment,Others,1,450,450
2/15/26,General Consultation / Check-up,Consultation,1,400,400
2/15/26,General Consultation / Check-up,Consultation,1,400,400
2/15/26,Follow-up Consultation,Consultation,1,350,350
2/15/26,General Consultation / Check-up,Consultation,1,400,400
2/15/26,General Consultation / Check-up,Consultation,1,400,400
2/15/26,General Consultation / Check-up,Consultation,1,400,400
2/15/26,General Consultation / Check-up,Consultation,1,400,400
2/15/26,Follow-up Consultation,Consultation,1,350,350
2/15/26,Basic Grooming,Grooming,1,600,600
2/15/26,Basic Grooming,Grooming,1,600,600
2/15/26,Basic Grooming,Grooming,1,600,600
2/15/26,Basic Grooming,Grooming,1,600,600
2/15/26,Anti-Rabies Vaccine,Vaccination,1,500,500
2/15/26,Anti-Rabies Vaccine,Vaccination,1,500,500
2/15/26,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
2/15/26,General Laboratory Service,Laboratory,1,800,800
2/15/26,Blood Test,Laboratory,1,900,900
2/15/26,General Laboratory Service,Laboratory,1,800,800
2/15/26,Tick and Flea Treatment,Others,1,450,450
2/15/26,Deworming,Others,1,350,350
2/16/26,General Consultation / Check-up,Consultation,1,400,400
2/16/26,General Consultation / Check-up,Consultation,1,400,400
2/16/26,General Consultation / Check-up,Consultation,1,400,400
2/16/26,Follow-up Consultation,Consultation,1,350,350
2/16/26,General Consultation / Check-up,Consultation,1,400,400
2/16/26,Follow-up Consultation,Consultation,1,350,350
2/16/26,Basic Grooming,Grooming,1,600,600
2/16/26,Full Grooming,Grooming,1,900,900
2/16/26,Basic Grooming,Grooming,1,600,600
2/16/26,6 in 1 Vaccine (Dogs),Vaccination,1,1100,1100
2/16/26,General Laboratory Service,Laboratory,1,800,800
2/16/26,General Laboratory Service,Laboratory,1,800,800
2/16/26,Blood Test,Laboratory,1,900,900
2/16/26,Blood Test,Laboratory,1,900,900
2/16/26,Blood Test,Laboratory,1,900,900
2/16/26,Tick and Flea Treatment,Others,1,450,450
2/17/26,General Consultation / Check-up,Consultation,1,400,400
2/17/26,General Consultation / Check-up,Consultation,1,400,400
2/17/26,Follow-up Consultation,Consultation,1,350,350
2/17/26,Follow-up Consultation,Consultation,1,350,350
2/17/26,General Consultation / Check-up,Consultation,1,400,400
2/17/26,General Consultation / Check-up,Consultation,1,400,400
2/17/26,Follow-up Consultation,Consultation,1,350,350
2/17/26,Follow-up Consultation,Consultation,1,350,350
2/17/26,Follow-up Consultation,Consultation,1,350,350
2/17/26,General Consultation / Check-up,Consultation,1,400,400
2/17/26,Full Grooming,Grooming,1,900,900
2/17/26,Basic Grooming,Grooming,1,600,600
2/17/26,Basic Grooming,Grooming,1,600,600
2/17/26,Full Grooming,Grooming,1,900,900
2/17/26,Basic Grooming,Grooming,1,600,600
2/17/26,Basic Grooming,Grooming,1,600,600
2/17/26,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
2/17/26,Blood Test,Laboratory,1,900,900
2/17/26,Blood Test,Laboratory,1,900,900
2/17/26,Blood Test,Laboratory,1,900,900
2/17/26,Blood Test,Laboratory,1,900,900
2/17/26,Deworming,Others,1,350,350
2/18/26,General Consultation / Check-up,Consultation,1,400,400
2/18/26,Follow-up Consultation,Consultation,1,350,350
2/18/26,Follow-up Consultation,Consultation,1,350,350
2/18/26,General Consultation / Check-up,Consultation,1,400,400
2/18/26,Follow-up Consultation,Consultation,1,350,350
2/18/26,Follow-up Consultation,Consultation,1,350,350
2/18/26,Follow-up Consultation,Consultation,1,350,350
2/18/26,Follow-up Consultation,Consultation,1,350,350
2/18/26,Follow-up Consultation,Consultation,1,350,350
2/18/26,General Consultation / Check-up,Consultation,1,400,400
2/18/26,Full Grooming,Grooming,1,900,900
2/18/26,Full Grooming,Grooming,1,900,900
2/18/26,Full Grooming,Grooming,1,900,900
2/18/26,Full Grooming,Grooming,1,900,900
2/18/26,Basic Grooming,Grooming,1,600,600
2/18/26,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
2/18/26,Anti-Rabies Vaccine,Vaccination,1,500,500
2/18/26,Anti-Rabies Vaccine,Vaccination,1,500,500
2/18/26,General Laboratory Service,Laboratory,1,800,800
2/18/26,Blood Test,Laboratory,1,900,900
2/18/26,Tick and Flea Treatment,Others,1,450,450
2/19/26,General Consultation / Check-up,Consultation,1,400,400
2/19/26,Follow-up Consultation,Consultation,1,350,350
2/19/26,General Consultation / Check-up,Consultation,1,400,400
2/19/26,Follow-up Consultation,Consultation,1,350,350
2/19/26,Follow-up Consultation,Consultation,1,350,350
2/19/26,Follow-up Consultation,Consultation,1,350,350
2/19/26,General Consultation / Check-up,Consultation,1,400,400
2/19/26,Full Grooming,Grooming,1,900,900
2/19/26,Full Grooming,Grooming,1,900,900
2/19/26,Basic Grooming,Grooming,1,600,600
2/19/26,Basic Grooming,Grooming,1,600,600
2/19/26,Basic Grooming,Grooming,1,600,600
2/19/26,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
2/19/26,Anti-Rabies Vaccine,Vaccination,1,500,500
2/19/26,Anti-Rabies Vaccine,Vaccination,1,500,500
2/19/26,Blood Test,Laboratory,1,900,900
2/19/26,General Laboratory Service,Laboratory,1,800,800
2/19/26,Blood Test,Laboratory,1,900,900
2/19/26,General Laboratory Service,Laboratory,1,800,800
2/19/26,Deworming,Others,1,350,350
2/19/26,Tick and Flea Treatment,Others,1,450,450
2/19/26,Deworming,Others,1,350,350
2/19/26,Deworming,Others,1,350,350
2/20/26,Follow-up Consultation,Consultation,1,350,350
2/20/26,Follow-up Consultation,Consultation,1,350,350
2/20/26,Follow-up Consultation,Consultation,1,350,350
2/20/26,General Consultation / Check-up,Consultation,1,400,400
2/20/26,General Consultation / Check-up,Consultation,1,400,400
2/20/26,General Consultation / Check-up,Consultation,1,400,400
2/20/26,Follow-up Consultation,Consultation,1,350,350
2/20/26,General Consultation / Check-up,Consultation,1,400,400
2/20/26,Basic Grooming,Grooming,1,600,600
2/20/26,Basic Grooming,Grooming,1,600,600
2/20/26,Basic Grooming,Grooming,1,600,600
2/20/26,Full Grooming,Grooming,1,900,900
2/20/26,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
2/20/26,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
2/20/26,Blood Test,Laboratory,1,900,900
2/20/26,Blood Test,Laboratory,1,900,900
2/20/26,Blood Test,Laboratory,1,900,900
2/20/26,Deworming,Others,1,350,350
2/21/26,General Consultation / Check-up,Consultation,1,400,400
2/21/26,General Consultation / Check-up,Consultation,1,400,400
2/21/26,General Consultation / Check-up,Consultation,1,400,400
2/21/26,Follow-up Consultation,Consultation,1,350,350
2/21/26,Follow-up Consultation,Consultation,1,350,350
2/21/26,Follow-up Consultation,Consultation,1,350,350
2/21/26,Follow-up Consultation,Consultation,1,350,350
2/21/26,Full Grooming,Grooming,1,900,900
2/21/26,Full Grooming,Grooming,1,900,900
2/21/26,Full Grooming,Grooming,1,900,900
2/21/26,Basic Grooming,Grooming,1,600,600
2/21/26,Basic Grooming,Grooming,1,600,600
2/21/26,Full Grooming,Grooming,1,900,900
2/21/26,Full Grooming,Grooming,1,900,900
2/21/26,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
2/21/26,Blood Test,Laboratory,1,900,900
2/21/26,General Laboratory Service,Laboratory,1,800,800
2/21/26,General Laboratory Service,Laboratory,1,800,800
2/21/26,Blood Test,Laboratory,1,900,900
2/21/26,General Laboratory Service,Laboratory,1,800,800
2/21/26,Deworming,Others,1,350,350
2/22/26,General Consultation / Check-up,Consultation,1,400,400
2/22/26,General Consultation / Check-up,Consultation,1,400,400
2/22/26,Follow-up Consultation,Consultation,1,350,350
2/22/26,Follow-up Consultation,Consultation,1,350,350
2/22/26,Follow-up Consultation,Consultation,1,350,350
2/22/26,General Consultation / Check-up,Consultation,1,400,400
2/22/26,General Consultation / Check-up,Consultation,1,400,400
2/22/26,Follow-up Consultation,Consultation,1,350,350
2/22/26,Basic Grooming,Grooming,1,600,600
2/22/26,Basic Grooming,Grooming,1,600,600
2/22/26,Full Grooming,Grooming,1,900,900
2/22/26,Basic Grooming,Grooming,1,600,600
2/22/26,Full Grooming,Grooming,1,900,900
2/22/26,Basic Grooming,Grooming,1,600,600
2/22/26,6 in 1 Vaccine (Dogs),Vaccination,1,1100,1100
2/22/26,Anti-Rabies Vaccine,Vaccination,1,500,500
2/22/26,General Laboratory Service,Laboratory,1,800,800
2/22/26,Blood Test,Laboratory,1,900,900
2/22/26,General Laboratory Service,Laboratory,1,800,800
2/22/26,Blood Test,Laboratory,1,900,900
2/22/26,Blood Test,Laboratory,1,900,900
2/22/26,Tick and Flea Treatment,Others,1,450,450
2/22/26,Tick and Flea Treatment,Others,1,450,450
2/22/26,Deworming,Others,1,350,350
2/22/26,Tick and Flea Treatment,Others,1,450,450
2/23/26,Follow-up Consultation,Consultation,1,350,350
2/23/26,General Consultation / Check-up,Consultation,1,400,400
2/23/26,Follow-up Consultation,Consultation,1,350,350
2/23/26,Follow-up Consultation,Consultation,1,350,350
2/23/26,General Consultation / Check-up,Consultation,1,400,400
2/23/26,Follow-up Consultation,Consultation,1,350,350
2/23/26,Basic Grooming,Grooming,1,600,600
2/23/26,Full Grooming,Grooming,1,900,900
2/23/26,Full Grooming,Grooming,1,900,900
2/23/26,Anti-Rabies Vaccine,Vaccination,1,500,500
2/23/26,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
2/23/26,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
2/23/26,General Laboratory Service,Laboratory,1,800,800
2/23/26,Blood Test,Laboratory,1,900,900
2/23/26,General Laboratory Service,Laboratory,1,800,800
2/23/26,General Laboratory Service,Laboratory,1,800,800
2/23/26,Deworming,Others,1,350,350
2/24/26,Follow-up Consultation,Consultation,1,350,350
2/24/26,General Consultation / Check-up,Consultation,1,400,400
2/24/26,General Consultation / Check-up,Consultation,1,400,400
2/24/26,General Consultation / Check-up,Consultation,1,400,400
2/24/26,General Consultation / Check-up,Consultation,1,400,400
2/24/26,Follow-up Consultation,Consultation,1,350,350
2/24/26,General Consultation / Check-up,Consultation,1,400,400
2/24/26,General Consultation / Check-up,Consultation,1,400,400
2/24/26,Basic Grooming,Grooming,1,600,600
2/24/26,Basic Grooming,Grooming,1,600,600
2/24/26,Basic Grooming,Grooming,1,600,600
2/24/26,Full Grooming,Grooming,1,900,900
2/24/26,Full Grooming,Grooming,1,900,900
2/24/26,Full Grooming,Grooming,1,900,900
2/24/26,Full Grooming,Grooming,1,900,900
2/24/26,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
2/24/26,Anti-Rabies Vaccine,Vaccination,1,500,500
2/24/26,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
2/24/26,Blood Test,Laboratory,1,900,900
2/24/26,Blood Test,Laboratory,1,900,900
2/24/26,Tick and Flea Treatment,Others,1,450,450
2/24/26,Deworming,Others,1,350,350
2/24/26,Tick and Flea Treatment,Others,1,450,450
