date,service_name,category,quantity,price,revenue
4/02/25,General Consultation / Check-up,Consultation,1,400,400
4/02/25,Tick and Flea Treatment,Preventive Care,1,450,450
4/02/25,6 in 1 Vaccine (Dogs),Vaccination,1,1100,1100
4/03/25,Basic Grooming,Grooming,1,600,600
4/03/25,Basic Grooming,Grooming,1,600,600
4/03/25,General Consultation / Check-up,Consultation,1,400,400
4/03/25,Full Grooming,Grooming,1,900,900
4/03/25,Tick and Flea Treatment,Preventive Care,1,450,450
4/03/25,Tick and Flea Treatment,Preventive Care,1,450,450
4/04/25,Basic Grooming,Grooming,1,600,600
4/04/25,Anti-Rabies Vaccine,Vaccination,1,500,500
4/04/25,4 in 1 Vaccine (Cats),Vaccination,1,950,950
4/04/25,Full Grooming,Grooming,1,900,900
4/04/25,Follow-up Consultation,Consultation,1,350,350
4/04/25,General Laboratory Service,Laboratory,1,800,800
4/04/25,Follow-up Consultation,Consultation,1,350,350
4/05/25,Full Grooming,Grooming,1,900,900
4/05/25,Anti-Rabies Vaccine,Vaccination,1,500,500
4/05/25,Tick and Flea Treatment,Preventive Care,1,450,450
4/05/25,Follow-up Consultation,Consultation,1,350,350
4/05/25,Basic Grooming,Grooming,1,600,600
4/05/25,Full Grooming,Grooming,1,900,900
4/06/25,Full Grooming,Grooming,1,900,900
4/06/25,General Consultation / Check-up,Consultation,1,400,400
4/06/25,Full Grooming,Grooming,1,900,900
4/06/25,Full Grooming,Grooming,1,900,900
4/06/25,4 in 1 Vaccine (Cats),Vaccination,1,950,950
4/07/25,Follow-up Consultation,Consultation,1,350,350
4/07/25,Full Grooming,Grooming,1,900,900
4/07/25,General Consultation / Check-up,Consultation,1,400,400
4/07/25,4 in 1 Vaccine (Cats),Vaccination,1,950,950
4/08/25,Basic Grooming,Grooming,1,600,600
4/08/25,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
4/08/25,General Consultation / Check-up,Consultation,1,400,400
4/09/25,General Laboratory Service,Laboratory,1,800,800
4/09/25,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
4/09/25,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
4/09/25,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
4/09/25,Basic Grooming,Grooming,1,600,600
4/09/25,Follow-up Consultation,Consultation,1,350,350
4/09/25,Tick and Flea Prevention,Preventive Care,1,400,400
4/09/25,Full Grooming,Grooming,1,900,900
4/10/25,General Laboratory Service,Laboratory,1,800,800
4/10/25,Full Grooming,Grooming,1,900,900
4/10/25,General Consultation / Check-up,Consultation,1,400,400
4/10/25,Tick and Flea Prevention,Preventive Care,1,400,400
4/10/25,6 in 1 Vaccine (Dogs),Vaccination,1,1100,1100
4/10/25,Full Grooming,Grooming,1,900,900
4/10/25,Full Grooming,Grooming,1,900,900
4/10/25,Deworming,Preventive Care,1,350,350
4/11/25,Anti-Rabies Vaccine,Vaccination,1,500,500
4/11/25,Full Grooming,Grooming,1,900,900
4/11/25,Tick and Flea Prevention,Preventive Care,1,400,400
4/11/25,General Laboratory Service,Laboratory,1,800,800
4/12/25,Basic Grooming,Grooming,1,600,600
4/12/25,4 in 1 Vaccine (Cats),Vaccination,1,950,950
4/12/25,Basic Grooming,Grooming,1,600,600
4/12/25,Tick and Flea Treatment,Preventive Care,1,450,450
4/12/25,General Laboratory Service,Laboratory,1,800,800
4/12/25,Basic Grooming,Grooming,1,600,600
4/12/25,Follow-up Consultation,Consultation,1,350,350
4/12/25,General Laboratory Service,Laboratory,1,800,800
4/13/25,4 in 1 Vaccine (Cats),Vaccination,1,950,950
4/13/25,Basic Grooming,Grooming,1,600,600
4/13/25,Full Grooming,Grooming,1,900,900
4/13/25,General Consultation / Check-up,Consultation,1,400,400
4/13/25,Full Grooming,Grooming,1,900,900
4/13/25,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
4/13/25,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
4/14/25,Full Grooming,Grooming,1,900,900
4/14/25,General Consultation / Check-up,Consultation,1,400,400
4/14/25,4 in 1 Vaccine (Cats),Vaccination,1,950,950
4/14/25,Full Grooming,Grooming,1,900,900
4/14/25,Basic Grooming,Grooming,1,600,600
4/14/25,Full Grooming,Grooming,1,900,900
4/15/25,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
4/15/25,General Laboratory Service,Laboratory,1,800,800
4/15/25,General Laboratory Service,Laboratory,1,800,800
4/15/25,General Consultation / Check-up,Consultation,1,400,400
4/15/25,Follow-up Consultation,Consultation,1,350,350
4/15/25,Basic Grooming,Grooming,1,600,600
4/15/25,Basic Grooming,Grooming,1,600,600
4/15/25,Basic Grooming,Grooming,1,600,600
4/16/25,General Consultation / Check-up,Consultation,1,400,400
4/16/25,Basic Grooming,Grooming,1,600,600
4/16/25,Tick and Flea Prevention,Preventive Care,1,400,400
4/16/25,Full Grooming,Grooming,1,900,900
4/16/25,Full Grooming,Grooming,1,900,900
4/16/25,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
4/16/25,4 in 1 Vaccine (Cats),Vaccination,1,950,950
4/16/25,General Laboratory Service,Laboratory,1,800,800
4/17/25,Full Grooming,Grooming,1,900,900
4/17/25,Tick and Flea Treatment,Preventive Care,1,450,450
4/17/25,Full Grooming,Grooming,1,900,900
4/17/25,General Laboratory Service,Laboratory,1,800,800
4/17/25,Basic Grooming,Grooming,1,600,600
4/17/25,Basic Grooming,Grooming,1,600,600
4/18/25,Basic Grooming,Grooming,1,600,600
4/18/25,Basic Grooming,Grooming,1,600,600
4/18/25,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
4/18/25,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
4/18/25,Basic Grooming,Grooming,1,600,600
4/18/25,General Laboratory Service,Laboratory,1,800,800
4/18/25,Full Grooming,Grooming,1,900,900
4/19/25,Tick and Flea Treatment,Preventive Care,1,450,450
4/19/25,Anti-Rabies Vaccine,Vaccination,1,500,500
4/19/25,Deworming,Preventive Care,1,350,350
4/19/25,Anti-Rabies Vaccine,Vaccination,1,500,500
4/19/25,Full Grooming,Grooming,1,900,900
4/20/25,4 in 1 Vaccine (Cats),Vaccination,1,950,950
4/20/25,Basic Grooming,Grooming,1,600,600
4/20/25,Full Grooming,Grooming,1,900,900
4/20/25,Deworming,Preventive Care,1,350,350
4/20/25,General Laboratory Service,Laboratory,1,800,800
4/20/25,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
4/21/25,Full Grooming,Grooming,1,900,900
4/21/25,Follow-up Consultation,Consultation,1,350,350
4/21/25,Anti-Rabies Vaccine,Vaccination,1,500,500
4/21/25,Follow-up Consultation,Consultation,1,350,350
4/21/25,Full Grooming,Grooming,1,900,900
4/21/25,Follow-up Consultation,Consultation,1,350,350
4/21/25,Basic Grooming,Grooming,1,600,600
4/21/25,Basic Grooming,Grooming,1,600,600
4/22/25,Follow-up Consultation,Consultation,1,350,350
4/22/25,4 in 1 Vaccine (Cats),Vaccination,1,950,950
4/22/25,General Consultation / Check-up,Consultation,1,400,400
4/22/25,Full Grooming,Grooming,1,900,900
4/22/25,General Consultation / Check-up,Consultation,1,400,400
4/23/25,Follow-up Consultation,Consultation,1,350,350
4/23/25,General Laboratory Service,Laboratory,1,800,800
4/23/25,Full Grooming,Grooming,1,900,900
4/23/25,Full Grooming,Grooming,1,900,900
4/23/25,Anti-Rabies Vaccine,Vaccination,1,500,500
4/23/25,Full Grooming,Grooming,1,900,900
4/23/25,Follow-up Consultation,Consultation,1,350,350
4/24/25,Full Grooming,Grooming,1,900,900
4/24/25,General Laboratory Service,Laboratory,1,800,800
4/24/25,Basic Grooming,Grooming,1,600,600
4/24/25,Follow-up Consultation,Consultation,1,350,350
4/24/25,General Consultation / Check-up,Consultation,1,400,400
4/24/25,General Consultation / Check-up,Consultation,1,400,400
4/24/25,Full Grooming,Grooming,1,900,900
4/24/25,General Laboratory Service,Laboratory,1,800,800
4/25/25,General Consultation / Check-up,Consultation,1,400,400
4/25/25,Anti-Rabies Vaccine,Vaccination,1,500,500
4/25/25,Full Grooming,Grooming,1,900,900
4/25/25,6 in 1 Vaccine (Dogs),Vaccination,1,1100,1100
4/25/25,Tick and Flea Treatment,Preventive Care,1,450,450
4/25/25,Full Grooming,Grooming,1,900,900
4/25/25,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
4/25/25,Tick and Flea Treatment,Preventive Care,1,450,450
4/26/25,Basic Grooming,Grooming,1,600,600
4/26/25,Basic Grooming,Grooming,1,600,600
4/26/25,Deworming,Preventive Care,1,350,350
4/26/25,Full Grooming,Grooming,1,900,900
4/26/25,Follow-up Consultation,Consultation,1,350,350
4/26/25,Full Grooming,Grooming,1,900,900
4/26/25,Tick and Flea Prevention,Preventive Care,1,400,400
4/27/25,Tick and Flea Treatment,Preventive Care,1,450,450
4/27/25,Follow-up Consultation,Consultation,1,350,350
4/27/25,Full Grooming,Grooming,1,900,900
4/27/25,Anti-Rabies Vaccine,Vaccination,1,500,500
4/27/25,Follow-up Consultation,Consultation,1,350,350
4/27/25,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
4/27/25,General Laboratory Service,Laboratory,1,800,800
4/27/25,Full Grooming,Grooming,1,900,900
4/28/25,6 in 1 Vaccine (Dogs),Vaccination,1,1100,1100
4/28/25,Anti-Rabies Vaccine,Vaccination,1,500,500
4/28/25,Full Grooming,Grooming,1,900,900
4/28/25,General Laboratory Service,Laboratory,1,800,800
4/29/25,Full Grooming,Grooming,1,900,900
4/29/25,Tick and Flea Prevention,Preventive Care,1,400,400
4/29/25,Anti-Rabies Vaccine,Vaccination,1,500,500
4/29/25,General Consultation / Check-up,Consultation,1,400,400
4/29/25,Tick and Flea Treatment,Preventive Care,1,450,450
4/29/25,General Laboratory Service,Laboratory,1,800,800
4/29/25,6 in 1 Vaccine (Dogs),Vaccination,1,1100,1100
4/30/25,Full Grooming,Grooming,1,900,900
4/30/25,General Consultation / Check-up,Consultation,1,400,400
4/30/25,Full Grooming,Grooming,1,900,900
4/30/25,Follow-up Consultation,Consultation,1,350,350
4/30/25,General Laboratory Service,Laboratory,1,800,800
4/30/25,Basic Grooming,Grooming,1,600,600
4/30/25,Full Grooming,Grooming,1,900,900
5/01/25,Basic Grooming,Grooming,1,600,600
5/01/25,Basic Grooming,Grooming,1,600,600
5/01/25,General Consultation / Check-up,Consultation,1,400,400
5/01/25,Basic Grooming,Grooming,1,600,600
5/01/25,Basic Grooming,Grooming,1,600,600
5/01/25,6 in 1 Vaccine (Dogs),Vaccination,1,1100,1100
5/02/25,Basic Grooming,Grooming,1,600,600
5/02/25,Follow-up Consultation,Consultation,1,350,350
5/02/25,General Laboratory Service,Laboratory,1,800,800
5/02/25,Full Grooming,Grooming,1,900,900
5/02/25,Basic Grooming,Grooming,1,600,600
5/02/25,Follow-up Consultation,Consultation,1,350,350
5/02/25,Full Grooming,Grooming,1,900,900
5/03/25,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
5/03/25,Basic Grooming,Grooming,1,600,600
5/03/25,Deworming,Preventive Care,1,350,350
5/03/25,Basic Grooming,Grooming,1,600,600
5/03/25,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
5/03/25,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
5/03/25,6 in 1 Vaccine (Dogs),Vaccination,1,1100,1100
5/03/25,Full Grooming,Grooming,1,900,900
5/04/25,Basic Grooming,Grooming,1,600,600
5/04/25,Basic Grooming,Grooming,1,600,600
5/04/25,Basic Grooming,Grooming,1,600,600
5/04/25,Basic Grooming,Grooming,1,600,600
5/04/25,Follow-up Consultation,Consultation,1,350,350
5/04/25,Basic Grooming,Grooming,1,600,600
5/05/25,Full Grooming,Grooming,1,900,900
5/05/25,Basic Grooming,Grooming,1,600,600
5/05/25,Tick and Flea Prevention,Preventive Care,1,400,400
5/06/25,General Laboratory Service,Laboratory,1,800,800
5/06/25,4 in 1 Vaccine (Cats),Vaccination,1,950,950
5/06/25,Anti-Rabies Vaccine,Vaccination,1,500,500
5/06/25,Basic Grooming,Grooming,1,600,600
5/06/25,Tick and Flea Treatment,Preventive Care,1,450,450
5/06/25,Tick and Flea Treatment,Preventive Care,1,450,450
5/06/25,Full Grooming,Grooming,1,900,900
5/06/25,Full Grooming,Grooming,1,900,900
5/07/25,Follow-up Consultation,Consultation,1,350,350
5/07/25,Basic Grooming,Grooming,1,600,600
5/07/25,4 in 1 Vaccine (Cats),Vaccination,1,950,950
5/07/25,Follow-up Consultation,Consultation,1,350,350
5/07/25,Anti-Rabies Vaccine,Vaccination,1,500,500
5/07/25,Follow-up Consultation,Consultation,1,350,350
5/08/25,General Laboratory Service,Laboratory,1,800,800
5/08/25,Full Grooming,Grooming,1,900,900
5/08/25,General Consultation / Check-up,Consultation,1,400,400
5/08/25,Tick and Flea Prevention,Preventive Care,1,400,400
5/08/25,Tick and Flea Treatment,Preventive Care,1,450,450
5/08/25,Deworming,Preventive Care,1,350,350
5/08/25,General Laboratory Service,Laboratory,1,800,800
5/08/25,General Laboratory Service,Laboratory,1,800,800
5/09/25,Follow-up Consultation,Consultation,1,350,350
5/09/25,Full Grooming,Grooming,1,900,900
5/09/25,Anti-Rabies Vaccine,Vaccination,1,500,500
5/09/25,Full Grooming,Grooming,1,900,900
5/09/25,Follow-up Consultation,Consultation,1,350,350
5/09/25,Full Grooming,Grooming,1,900,900
5/09/25,4 in 1 Vaccine (Cats),Vaccination,1,950,950
5/09/25,General Consultation / Check-up,Consultation,1,400,400
5/10/25,Follow-up Consultation,Consultation,1,350,350
5/10/25,Full Grooming,Grooming,1,900,900
5/10/25,Basic Grooming,Grooming,1,600,600
5/10/25,General Consultation / Check-up,Consultation,1,400,400
5/10/25,Tick and Flea Treatment,Preventive Care,1,450,450
5/10/25,Full Grooming,Grooming,1,900,900
5/10/25,Basic Grooming,Grooming,1,600,600
5/11/25,Basic Grooming,Grooming,1,600,600
5/11/25,Follow-up Consultation,Consultation,1,350,350
5/11/25,Full Grooming,Grooming,1,900,900
5/11/25,General Consultation / Check-up,Consultation,1,400,400
5/11/25,6 in 1 Vaccine (Dogs),Vaccination,1,1100,1100
5/11/25,Follow-up Consultation,Consultation,1,350,350
5/11/25,Full Grooming,Grooming,1,900,900
5/11/25,Full Grooming,Grooming,1,900,900
5/12/25,Anti-Rabies Vaccine,Vaccination,1,500,500
5/12/25,General Laboratory Service,Laboratory,1,800,800
5/12/25,Basic Grooming,Grooming,1,600,600
5/12/25,Full Grooming,Grooming,1,900,900
5/12/25,General Laboratory Service,Laboratory,1,800,800
5/12/25,Full Grooming,Grooming,1,900,900
5/12/25,Follow-up Consultation,Consultation,1,350,350
5/13/25,Anti-Rabies Vaccine,Vaccination,1,500,500
5/13/25,Follow-up Consultation,Consultation,1,350,350
5/13/25,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
5/13/25,Deworming,Preventive Care,1,350,350
5/13/25,Tick and Flea Prevention,Preventive Care,1,400,400
5/14/25,Basic Grooming,Grooming,1,600,600
5/14/25,Basic Grooming,Grooming,1,600,600
5/14/25,Full Grooming,Grooming,1,900,900
5/14/25,Full Grooming,Grooming,1,900,900
5/14/25,General Laboratory Service,Laboratory,1,800,800
5/14/25,General Laboratory Service,Laboratory,1,800,800
5/14/25,Full Grooming,Grooming,1,900,900
5/15/25,General Laboratory Service,Laboratory,1,800,800
5/15/25,Basic Grooming,Grooming,1,600,600
5/15/25,General Laboratory Service,Laboratory,1,800,800
5/15/25,Basic Grooming,Grooming,1,600,600
5/15/25,Full Grooming,Grooming,1,900,900
5/15/25,6 in 1 Vaccine (Dogs),Vaccination,1,1100,1100
5/15/25,Full Grooming,Grooming,1,900,900
5/15/25,4 in 1 Vaccine (Cats),Vaccination,1,950,950
5/16/25,General Laboratory Service,Laboratory,1,800,800
5/16/25,6 in 1 Vaccine (Dogs),Vaccination,1,1100,1100
5/16/25,General Laboratory Service,Laboratory,1,800,800
5/16/25,4 in 1 Vaccine (Cats),Vaccination,1,950,950
5/16/25,Full Grooming,Grooming,1,900,900
5/16/25,Follow-up Consultation,Consultation,1,350,350
5/16/25,General Laboratory Service,Laboratory,1,800,800
5/17/25,Basic Grooming,Grooming,1,600,600
5/17/25,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
5/17/25,Basic Grooming,Grooming,1,600,600
5/17/25,Follow-up Consultation,Consultation,1,350,350
5/17/25,Basic Grooming,Grooming,1,600,600
5/17/25,Basic Grooming,Grooming,1,600,600
5/18/25,General Laboratory Service,Laboratory,1,800,800
5/18/25,Tick and Flea Treatment,Preventive Care,1,450,450
5/18/25,Deworming,Preventive Care,1,350,350
5/18/25,Full Grooming,Grooming,1,900,900
5/18/25,Anti-Rabies Vaccine,Vaccination,1,500,500
5/19/25,Anti-Rabies Vaccine,Vaccination,1,500,500
5/19/25,General Laboratory Service,Laboratory,1,800,800
5/19/25,Deworming,Preventive Care,1,350,350
5/19/25,General Laboratory Service,Laboratory,1,800,800
5/20/25,Follow-up Consultation,Consultation,1,350,350
5/20/25,Basic Grooming,Grooming,1,600,600
5/20/25,Anti-Rabies Vaccine,Vaccination,1,500,500
5/20/25,General Laboratory Service,Laboratory,1,800,800
5/20/25,4 in 1 Vaccine (Cats),Vaccination,1,950,950
5/20/25,Basic Grooming,Grooming,1,600,600
5/20/25,Full Grooming,Grooming,1,900,900
5/21/25,General Consultation / Check-up,Consultation,1,400,400
5/21/25,Full Grooming,Grooming,1,900,900
5/21/25,Basic Grooming,Grooming,1,600,600
5/21/25,Full Grooming,Grooming,1,900,900
5/21/25,Basic Grooming,Grooming,1,600,600
5/21/25,Follow-up Consultation,Consultation,1,350,350
5/22/25,General Consultation / Check-up,Consultation,1,400,400
5/22/25,General Consultation / Check-up,Consultation,1,400,400
5/22/25,Deworming,Preventive Care,1,350,350
5/22/25,Follow-up Consultation,Consultation,1,350,350
5/22/25,6 in 1 Vaccine (Dogs),Vaccination,1,1100,1100
5/22/25,General Laboratory Service,Laboratory,1,800,800
5/22/25,Basic Grooming,Grooming,1,600,600
5/23/25,Basic Grooming,Grooming,1,600,600
5/23/25,Full Grooming,Grooming,1,900,900
5/23/25,4 in 1 Vaccine (Cats),Vaccination,1,950,950
5/23/25,Full Grooming,Grooming,1,900,900
5/23/25,Full Grooming,Grooming,1,900,900
5/23/25,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
5/24/25,Tick and Flea Treatment,Preventive Care,1,450,450
5/24/25,Full Grooming,Grooming,1,900,900
5/24/25,Tick and Flea Prevention,Preventive Care,1,400,400
5/24/25,General Laboratory Service,Laboratory,1,800,800
5/24/25,Basic Grooming,Grooming,1,600,600
5/24/25,Full Grooming,Grooming,1,900,900
5/25/25,General Consultation / Check-up,Consultation,1,400,400
5/25/25,Basic Grooming,Grooming,1,600,600
5/25/25,Follow-up Consultation,Consultation,1,350,350
5/25/25,General Consultation / Check-up,Consultation,1,400,400
5/25/25,Full Grooming,Grooming,1,900,900
5/26/25,Deworming,Preventive Care,1,350,350
5/26/25,Tick and Flea Prevention,Preventive Care,1,400,400
5/26/25,Tick and Flea Prevention,Preventive Care,1,400,400
5/26/25,Follow-up Consultation,Consultation,1,350,350
5/27/25,Deworming,Preventive Care,1,350,350
5/27/25,Basic Grooming,Grooming,1,600,600
5/27/25,Follow-up Consultation,Consultation,1,350,350
5/27/25,Basic Grooming,Grooming,1,600,600
5/27/25,General Laboratory Service,Laboratory,1,800,800
5/27/25,General Laboratory Service,Laboratory,1,800,800
5/28/25,General Consultation / Check-up,Consultation,1,400,400
5/28/25,Full Grooming,Grooming,1,900,900
5/28/25,Tick and Flea Treatment,Preventive Care,1,450,450
5/28/25,Tick and Flea Treatment,Preventive Care,1,450,450
5/29/25,Full Grooming,Grooming,1,900,900
5/29/25,Follow-up Consultation,Consultation,1,350,350
5/30/25,General Laboratory Service,Laboratory,1,800,800
5/30/25,Full Grooming,Grooming,1,900,900
5/30/25,Tick and Flea Prevention,Preventive Care,1,400,400
5/30/25,Full Grooming,Grooming,1,900,900
5/30/25,Basic Grooming,Grooming,1,600,600
5/30/25,Deworming,Preventive Care,1,350,350
5/30/25,Anti-Rabies Vaccine,Vaccination,1,500,500
5/30/25,Follow-up Consultation,Consultation,1,350,350
5/31/25,Basic Grooming,Grooming,1,600,600
5/31/25,Anti-Rabies Vaccine,Vaccination,1,500,500
5/31/25,General Consultation / Check-up,Consultation,1,400,400
5/31/25,Tick and Flea Prevention,Preventive Care,1,400,400
5/31/25,Basic Grooming,Grooming,1,600,600
5/31/25,Anti-Rabies Vaccine,Vaccination,1,500,500
5/31/25,Deworming,Preventive Care,1,350,350
5/31/25,Basic Grooming,Grooming,1,600,600
6/01/25,6 in 1 Vaccine (Dogs),Vaccination,1,1100,1100
6/01/25,Tick and Flea Prevention,Preventive Care,1,400,400
6/01/25,Basic Grooming,Grooming,1,600,600
6/01/25,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
6/01/25,General Laboratory Service,Laboratory,1,800,800
6/02/25,General Consultation / Check-up,Consultation,1,400,400
6/02/25,Tick and Flea Treatment,Preventive Care,1,450,450
6/02/25,Deworming,Preventive Care,1,350,350
6/02/25,General Laboratory Service,Laboratory,1,800,800
6/02/25,Full Grooming,Grooming,1,900,900
6/02/25,Tick and Flea Treatment,Preventive Care,1,450,450
6/03/25,Follow-up Consultation,Consultation,1,350,350
6/03/25,General Consultation / Check-up,Consultation,1,400,400
6/03/25,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
6/03/25,Basic Grooming,Grooming,1,600,600
6/04/25,Tick and Flea Prevention,Preventive Care,1,400,400
6/04/25,General Consultation / Check-up,Consultation,1,400,400
6/04/25,6 in 1 Vaccine (Dogs),Vaccination,1,1100,1100
6/04/25,Tick and Flea Treatment,Preventive Care,1,450,450
6/04/25,Basic Grooming,Grooming,1,600,600
6/04/25,Deworming,Preventive Care,1,350,350
6/04/25,Follow-up Consultation,Consultation,1,350,350
6/05/25,Basic Grooming,Grooming,1,600,600
6/05/25,Basic Grooming,Grooming,1,600,600
6/05/25,Tick and Flea Treatment,Preventive Care,1,450,450
6/05/25,Anti-Rabies Vaccine,Vaccination,1,500,500
6/05/25,General Consultation / Check-up,Consultation,1,400,400
6/05/25,General Laboratory Service,Laboratory,1,800,800
6/05/25,Full Grooming,Grooming,1,900,900
6/06/25,Tick and Flea Treatment,Preventive Care,1,450,450
6/06/25,General Laboratory Service,Laboratory,1,800,800
6/06/25,Full Grooming,Grooming,1,900,900
6/06/25,Tick and Flea Prevention,Preventive Care,1,400,400
6/07/25,4 in 1 Vaccine (Cats),Vaccination,1,950,950
6/07/25,Tick and Flea Prevention,Preventive Care,1,400,400
6/07/25,Tick and Flea Treatment,Preventive Care,1,450,450
6/07/25,General Laboratory Service,Laboratory,1,800,800
6/07/25,Anti-Rabies Vaccine,Vaccination,1,500,500
6/07/25,Deworming,Preventive Care,1,350,350
6/08/25,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
6/08/25,4 in 1 Vaccine (Cats),Vaccination,1,950,950
6/08/25,Deworming,Preventive Care,1,350,350
6/09/25,General Laboratory Service,Laboratory,1,800,800
6/09/25,4 in 1 Vaccine (Cats),Vaccination,1,950,950
6/09/25,General Laboratory Service,Laboratory,1,800,800
6/09/25,Tick and Flea Prevention,Preventive Care,1,400,400
6/09/25,Basic Grooming,Grooming,1,600,600
6/09/25,Follow-up Consultation,Consultation,1,350,350
6/10/25,Tick and Flea Prevention,Preventive Care,1,400,400
6/10/25,General Laboratory Service,Laboratory,1,800,800
6/10/25,Basic Grooming,Grooming,1,600,600
6/10/25,General Laboratory Service,Laboratory,1,800,800
6/11/25,Basic Grooming,Grooming,1,600,600
6/11/25,General Consultation / Check-up,Consultation,1,400,400
6/11/25,Follow-up Consultation,Consultation,1,350,350
6/12/25,Deworming,Preventive Care,1,350,350
6/12/25,Follow-up Consultation,Consultation,1,350,350
6/12/25,Follow-up Consultation,Consultation,1,350,350
6/13/25,Follow-up Consultation,Consultation,1,350,350
6/13/25,Basic Grooming,Grooming,1,600,600
6/13/25,General Consultation / Check-up,Consultation,1,400,400
6/13/25,Deworming,Preventive Care,1,350,350
6/13/25,Follow-up Consultation,Consultation,1,350,350
6/13/25,Full Grooming,Grooming,1,900,900
6/13/25,Basic Grooming,Grooming,1,600,600
6/14/25,Deworming,Preventive Care,1,350,350
6/14/25,General Laboratory Service,Laboratory,1,800,800
6/14/25,Anti-Rabies Vaccine,Vaccination,1,500,500
6/14/25,Tick and Flea Prevention,Preventive Care,1,400,400
6/14/25,Basic Grooming,Grooming,1,600,600
6/14/25,Tick and Flea Treatment,Preventive Care,1,450,450
6/15/25,Tick and Flea Prevention,Preventive Care,1,400,400
6/15/25,Follow-up Consultation,Consultation,1,350,350
6/15/25,Full Grooming,Grooming,1,900,900
6/15/25,Deworming,Preventive Care,1,350,350
6/15/25,Basic Grooming,Grooming,1,600,600
6/15/25,Follow-up Consultation,Consultation,1,350,350
6/15/25,Anti-Rabies Vaccine,Vaccination,1,500,500
6/15/25,Tick and Flea Treatment,Preventive Care,1,450,450
6/16/25,Follow-up Consultation,Consultation,1,350,350
6/16/25,General Consultation / Check-up,Consultation,1,400,400
6/16/25,Tick and Flea Prevention,Preventive Care,1,400,400
6/16/25,Basic Grooming,Grooming,1,600,600
6/16/25,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
6/16/25,Tick and Flea Treatment,Preventive Care,1,450,450
6/16/25,Tick and Flea Prevention,Preventive Care,1,400,400
6/17/25,Basic Grooming,Grooming,1,600,600
6/17/25,Tick and Flea Treatment,Preventive Care,1,450,450
6/17/25,Follow-up Consultation,Consultation,1,350,350
6/17/25,General Consultation / Check-up,Consultation,1,400,400
6/17/25,4 in 1 Vaccine (Cats),Vaccination,1,950,950
6/18/25,Full Grooming,Grooming,1,900,900
6/18/25,Tick and Flea Treatment,Preventive Care,1,450,450
6/18/25,Tick and Flea Treatment,Preventive Care,1,450,450
6/19/25,Tick and Flea Treatment,Preventive Care,1,450,450
6/19/25,Follow-up Consultation,Consultation,1,350,350
6/19/25,Basic Grooming,Grooming,1,600,600
6/19/25,General Consultation / Check-up,Consultation,1,400,400
6/19/25,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
6/19/25,Full Grooming,Grooming,1,900,900
6/20/25,Follow-up Consultation,Consultation,1,350,350
6/20/25,Tick and Flea Treatment,Preventive Care,1,450,450
6/20/25,General Consultation / Check-up,Consultation,1,400,400
6/20/25,Follow-up Consultation,Consultation,1,350,350
6/20/25,Tick and Flea Prevention,Preventive Care,1,400,400
6/21/25,General Consultation / Check-up,Consultation,1,400,400
6/21/25,Tick and Flea Treatment,Preventive Care,1,450,450
6/21/25,Basic Grooming,Grooming,1,600,600
6/21/25,4 in 1 Vaccine (Cats),Vaccination,1,950,950
6/21/25,Basic Grooming,Grooming,1,600,600
6/21/25,Deworming,Preventive Care,1,350,350
6/21/25,Deworming,Preventive Care,1,350,350
6/22/25,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
6/22/25,Follow-up Consultation,Consultation,1,350,350
6/22/25,6 in 1 Vaccine (Dogs),Vaccination,1,1100,1100
6/22/25,Deworming,Preventive Care,1,350,350
6/22/25,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
6/23/25,General Consultation / Check-up,Consultation,1,400,400
6/23/25,General Consultation / Check-up,Consultation,1,400,400
6/23/25,General Laboratory Service,Laboratory,1,800,800
6/23/25,Full Grooming,Grooming,1,900,900
6/23/25,Full Grooming,Grooming,1,900,900
6/23/25,Tick and Flea Treatment,Preventive Care,1,450,450
6/24/25,5 in 1 Vaccine (Dogs),Vaccination,1,1000,1000
