inventory_id,item_name,category,usage_date,quantity_used,quantity_restocked,ending_stock,reorder_level,day_of_week,month,previous_day_usage,last_week_same_day_usage
3,Amoxicillin 250mg,Medicines,01/09/2025,7,0,22,35,Monday,9,22,0
3,Amoxicillin 250mg,Medicines,02/09/2025,2,0,20,35,Tuesday,9,7,1
3,Amoxicillin 250mg,Medicines,03/09/2025,0,0,20,35,Wednesday,9,2,0
3,Amoxicillin 250mg,Medicines,04/09/2025,0,0,20,35,Thursday,9,0,2
3,Amoxicillin 250mg,Medicines,05/09/2025,1,0,19,35,Friday,9,0,6
3,Amoxicillin 250mg,Medicines,06/09/2025,0,0,19,35,Saturday,9,1,5
3,Amoxicillin 250mg,Medicines,07/09/2025,0,0,19,35,Sunday,9,0,22
3,Amoxicillin 250mg,Medicines,08/09/2025,1,0,18,35,Monday,9,0,7
3,Amoxicillin 250mg,Medicines,09/09/2025,7,0,11,35,Tuesday,9,1,2
3,Amoxicillin 250mg,Medicines,10/09/2025,4,0,7,35,Wednesday,9,7,0
3,Amoxicillin 250mg,Medicines,11/09/2025,8,0,-1,35,Thursday,9,4,0
3,Amoxicillin 250mg,Medicines,12/09/2025,2,0,-3,35,Friday,9,8,1
3,Amoxicillin 250mg,Medicines,13/09/2025,0,0,-3,35,Saturday,9,2,0
3,Amoxicillin 250mg,Medicines,14/09/2025,8,0,-11,35,Sunday,9,0,0
3,Amoxicillin 250mg,Medicines,15/09/2025,4,65,50,35,Monday,9,8,1
3,Amoxicillin 250mg,Medicines,16/09/2025,7,0,43,35,Tuesday,9,4,7
3,Amoxicillin 250mg,Medicines,17/09/2025,4,0,39,35,Wednesday,9,7,4
3,Amoxicillin 250mg,Medicines,18/09/2025,4,0,35,35,Thursday,9,4,8
3,Amoxicillin 250mg,Medicines,19/09/2025,5,0,30,35,Friday,9,4,2
3,Amoxicillin 250mg,Medicines,20/09/2025,8,0,22,35,Saturday,9,5,0
3,Amoxicillin 250mg,Medicines,21/09/2025,9,0,13,35,Sunday,9,8,8
3,Amoxicillin 250mg,Medicines,22/09/2025,10,0,3,35,Monday,9,9,4
3,Amoxicillin 250mg,Medicines,23/09/2025,11,0,-8,35,Tuesday,9,10,7
3,Amoxicillin 250mg,Medicines,24/09/2025,3,0,-11,35,Wednesday,9,11,4
3,Amoxicillin 250mg,Medicines,25/09/2025,1,0,-12,35,Thursday,9,3,4
3,Amoxicillin 250mg,Medicines,26/09/2025,1,0,-13,35,Friday,9,1,5
3,Amoxicillin 250mg,Medicines,27/09/2025,2,0,-15,35,Saturday,9,1,8
3,Amoxicillin 250mg,Medicines,28/09/2025,0,0,-15,35,Sunday,9,2,9
3,Amoxicillin 250mg,Medicines,29/09/2025,8,46,23,35,Monday,9,0,10
3,Amoxicillin 250mg,Medicines,30/09/2025,3,0,20,35,Tuesday,9,8,11
3,Amoxicillin 250mg,Medicines,01/10/2025,6,0,14,35,Wednesday,10,3,3
3,Amoxicillin 250mg,Medicines,02/10/2025,3,0,11,35,Thursday,10,6,1
3,Amoxicillin 250mg,Medicines,03/10/2025,9,0,2,35,Friday,10,3,1
3,Amoxicillin 250mg,Medicines,04/10/2025,3,0,-1,35,Saturday,10,9,2
3,Amoxicillin 250mg,Medicines,05/10/2025,6,0,-7,35,Sunday,10,3,0
3,Amoxicillin 250mg,Medicines,06/10/2025,2,0,-9,35,Monday,10,6,8
3,Amoxicillin 250mg,Medicines,07/10/2025,9,0,-18,35,Tuesday,10,2,3
3,Amoxicillin 250mg,Medicines,08/10/2025,11,0,-29,35,Wednesday,10,9,6
3,Amoxicillin 250mg,Medicines,09/10/2025,7,51,15,35,Thursday,10,11,3
3,Amoxicillin 250mg,Medicines,10/10/2025,8,0,7,35,Friday,10,7,9
3,Amoxicillin 250mg,Medicines,11/10/2025,4,0,3,35,Saturday,10,8,3
3,Amoxicillin 250mg,Medicines,12/10/2025,7,0,-4,35,Sunday,10,4,6
3,Amoxicillin 250mg,Medicines,13/10/2025,6,0,-10,35,Monday,10,7,2
3,Amoxicillin 250mg,Medicines,14/10/2025,8,0,-18,35,Tuesday,10,6,9
3,Amoxicillin 250mg,Medicines,15/10/2025,9,0,-27,35,Wednesday,10,8,11
3,Amoxicillin 250mg,Medicines,16/10/2025,15,68,26,35,Thursday,10,9,7
3,Amoxicillin 250mg,Medicines,17/10/2025,6,0,20,35,Friday,10,15,8
3,Amoxicillin 250mg,Medicines,18/10/2025,2,0,18,35,Saturday,10,6,4
3,Amoxicillin 250mg,Medicines,19/10/2025,0,0,18,35,Sunday,10,2,7
3,Amoxicillin 250mg,Medicines,20/10/2025,4,0,14,35,Monday,10,0,6
3,Amoxicillin 250mg,Medicines,21/10/2025,7,0,7,35,Tuesday,10,4,8
3,Amoxicillin 250mg,Medicines,22/10/2025,2,0,5,35,Wednesday,10,7,9
3,Amoxicillin 250mg,Medicines,23/10/2025,0,0,5,35,Thursday,10,2,15
3,Amoxicillin 250mg,Medicines,24/10/2025,0,0,5,35,Friday,10,0,6
3,Amoxicillin 250mg,Medicines,25/10/2025,0,0,5,35,Saturday,10,0,2
3,Amoxicillin 250mg,Medicines,26/10/2025,7,0,-2,35,Sunday,10,0,0
3,Amoxicillin 250mg,Medicines,27/10/2025,6,0,-8,35,Monday,10,7,4
3,Amoxicillin 250mg,Medicines,28/10/2025,7,0,-15,35,Tuesday,10,6,7
3,Amoxicillin 250mg,Medicines,29/10/2025,15,0,-30,35,Wednesday,10,7,2
3,Amoxicillin 250mg,Medicines,30/10/2025,12,0,-42,35,Thursday,10,15,0
3,Amoxicillin 250mg,Medicines,31/10/2025,11,36,-17,35,Friday,10,12,0
3,Amoxicillin 250mg,Medicines,01/11/2025,7,0,-24,35,Saturday,11,11,0
3,Amoxicillin 250mg,Medicines,02/11/2025,4,0,-28,35,Sunday,11,7,7
3,Amoxicillin 250mg,Medicines,03/11/2025,1,0,-29,35,Monday,11,4,6
3,Amoxicillin 250mg,Medicines,04/11/2025,0,0,-29,35,Tuesday,11,1,7
3,Amoxicillin 250mg,Medicines,05/11/2025,3,0,-32,35,Wednesday,11,0,15
3,Amoxicillin 250mg,Medicines,06/11/2025,4,0,-36,35,Thursday,11,3,12
3,Amoxicillin 250mg,Medicines,07/11/2025,1,0,-37,35,Friday,11,4,11
3,Amoxicillin 250mg,Medicines,08/11/2025,0,0,-37,35,Saturday,11,1,7
3,Amoxicillin 250mg,Medicines,09/11/2025,0,0,-37,35,Sunday,11,0,4
3,Amoxicillin 250mg,Medicines,10/11/2025,6,0,-43,35,Monday,11,0,1
3,Amoxicillin 250mg,Medicines,11/11/2025,2,0,-45,35,Tuesday,11,6,0
3,Amoxicillin 250mg,Medicines,12/11/2025,2,0,-47,35,Wednesday,11,2,3
3,Amoxicillin 250mg,Medicines,13/11/2025,0,0,-47,35,Thursday,11,2,4
3,Amoxicillin 250mg,Medicines,14/11/2025,0,0,-47,35,Friday,11,0,1
3,Amoxicillin 250mg,Medicines,15/11/2025,0,78,31,35,Saturday,11,0,0
3,Amoxicillin 250mg,Medicines,16/11/2025,1,0,30,35,Sunday,11,0,0
3,Amoxicillin 250mg,Medicines,17/11/2025,0,0,30,35,Monday,11,1,6
3,Amoxicillin 250mg,Medicines,18/11/2025,1,0,29,35,Tuesday,11,0,2
3,Amoxicillin 250mg,Medicines,19/11/2025,2,0,27,35,Wednesday,11,1,2
3,Amoxicillin 250mg,Medicines,20/11/2025,0,0,27,35,Thursday,11,2,0
3,Amoxicillin 250mg,Medicines,21/11/2025,0,0,27,35,Friday,11,0,0
3,Amoxicillin 250mg,Medicines,22/11/2025,2,0,25,35,Saturday,11,0,0
3,Amoxicillin 250mg,Medicines,23/11/2025,5,0,20,35,Sunday,11,2,1
3,Amoxicillin 250mg,Medicines,24/11/2025,2,0,18,35,Monday,11,5,0
3,Amoxicillin 250mg,Medicines,25/11/2025,0,0,18,35,Tuesday,11,2,1
3,Amoxicillin 250mg,Medicines,26/11/2025,0,0,18,35,Wednesday,11,0,2
3,Amoxicillin 250mg,Medicines,27/11/2025,2,0,16,35,Thursday,11,0,0
3,Amoxicillin 250mg,Medicines,28/11/2025,0,0,16,35,Friday,11,2,0
3,Amoxicillin 250mg,Medicines,29/11/2025,5,0,11,35,Saturday,11,0,2
3,Amoxicillin 250mg,Medicines,30/11/2025,2,0,9,35,Sunday,11,5,5
3,Amoxicillin 250mg,Medicines,01/12/2025,0,0,9,35,Monday,12,2,2
3,Amoxicillin 250mg,Medicines,02/12/2025,4,0,5,35,Tuesday,12,0,0
3,Amoxicillin 250mg,Medicines,03/12/2025,33,0,-28,35,Wednesday,12,4,0
3,Amoxicillin 250mg,Medicines,04/12/2025,33,0,-61,35,Thursday,12,33,2
3,Amoxicillin 250mg,Medicines,05/12/2025,9,0,-70,35,Friday,12,33,0
3,Amoxicillin 250mg,Medicines,06/12/2025,3,0,-73,35,Saturday,12,9,5
3,Amoxicillin 250mg,Medicines,07/12/2025,1,0,-74,35,Sunday,12,3,2
3,Amoxicillin 250mg,Medicines,08/12/2025,0,0,-74,35,Monday,12,1,0
3,Amoxicillin 250mg,Medicines,09/12/2025,0,0,-74,35,Tuesday,12,0,4
3,Amoxicillin 250mg,Medicines,10/12/2025,0,0,-74,35,Wednesday,12,0,33
3,Amoxicillin 250mg,Medicines,11/12/2025,0,0,-74,35,Thursday,12,0,33
3,Amoxicillin 250mg,Medicines,12/12/2025,0,0,-74,35,Friday,12,0,9
3,Amoxicillin 250mg,Medicines,13/12/2025,3,0,-77,35,Saturday,12,0,3
3,Amoxicillin 250mg,Medicines,14/12/2025,10,0,-87,35,Sunday,12,3,1
3,Amoxicillin 250mg,Medicines,15/12/2025,3,0,-90,35,Monday,12,10,0
3,Amoxicillin 250mg,Medicines,16/12/2025,9,0,-99,35,Tuesday,12,3,0
3,Amoxicillin 250mg,Medicines,17/12/2025,3,0,-102,35,Wednesday,12,9,0
3,Amoxicillin 250mg,Medicines,18/12/2025,5,0,-107,35,Thursday,12,3,0
3,Amoxicillin 250mg,Medicines,19/12/2025,7,63,-51,35,Friday,12,5,0
3,Amoxicillin 250mg,Medicines,20/12/2025,2,0,-53,35,Saturday,12,7,3
3,Amoxicillin 250mg,Medicines,21/12/2025,0,0,-53,35,Sunday,12,2,10
3,Amoxicillin 250mg,Medicines,22/12/2025,0,0,-53,35,Monday,12,0,3
3,Amoxicillin 250mg,Medicines,23/12/2025,0,0,-53,35,Tuesday,12,0,9
3,Amoxicillin 250mg,Medicines,24/12/2025,0,0,-53,35,Wednesday,12,0,3
3,Amoxicillin 250mg,Medicines,25/12/2025,0,0,-53,35,Thursday,12,0,5
3,Amoxicillin 250mg,Medicines,26/12/2025,7,0,-60,35,Friday,12,0,7
3,Amoxicillin 250mg,Medicines,27/12/2025,2,0,-62,35,Saturday,12,7,2
3,Amoxicillin 250mg,Medicines,28/12/2025,7,0,-69,35,Sunday,12,2,0
3,Amoxicillin 250mg,Medicines,29/12/2025,2,0,-71,35,Monday,12,7,0
3,Amoxicillin 250mg,Medicines,30/12/2025,0,0,-71,35,Tuesday,12,2,0
3,Amoxicillin 250mg,Medicines,31/12/2025,0,0,-71,35,Wednesday,12,0,0
4,Metronidazole 250mg,Medicines,01/01/2025,1,0,148,30,Wednesday,1,0,0
4,Metronidazole 250mg,Medicines,02/01/2025,1,0,147,30,Thursday,1,1,0
4,Metronidazole 250mg,Medicines,03/01/2025,0,0,147,30,Friday,1,1,0
4,Metronidazole 250mg,Medicines,04/01/2025,4,0,143,30,Saturday,1,0,0
4,Metronidazole 250mg,Medicines,05/01/2025,1,0,142,30,Sunday,1,4,0
4,Metronidazole 250mg,Medicines,06/01/2025,1,0,141,30,Monday,1,1,0
4,Metronidazole 250mg,Medicines,07/01/2025,0,0,141,30,Tuesday,1,1,0
4,Metronidazole 250mg,Medicines,08/01/2025,0,0,141,30,Wednesday,1,0,1
4,Metronidazole 250mg,Medicines,09/01/2025,0,0,141,30,Thursday,1,0,1
4,Metronidazole 250mg,Medicines,10/01/2025,11,0,130,30,Friday,1,0,0
4,Metronidazole 250mg,Medicines,11/01/2025,3,0,127,30,Saturday,1,11,4
4,Metronidazole 250mg,Medicines,12/01/2025,1,0,126,30,Sunday,1,3,1
4,Metronidazole 250mg,Medicines,13/01/2025,0,0,126,30,Monday,1,1,1
4,Metronidazole 250mg,Medicines,14/01/2025,7,0,119,30,Tuesday,1,0,0
4,Metronidazole 250mg,Medicines,15/01/2025,15,0,104,30,Wednesday,1,7,0
4,Metronidazole 250mg,Medicines,16/01/2025,11,0,93,30,Thursday,1,15,0
4,Metronidazole 250mg,Medicines,17/01/2025,3,0,90,30,Friday,1,11,11
4,Metronidazole 250mg,Medicines,18/01/2025,1,0,89,30,Saturday,1,3,3
4,Metronidazole 250mg,Medicines,19/01/2025,0,0,89,30,Sunday,1,1,1
4,Metronidazole 250mg,Medicines,20/01/2025,0,0,89,30,Monday,1,0,0
4,Metronidazole 250mg,Medicines,21/01/2025,1,0,88,30,Tuesday,1,0,7
4,Metronidazole 250mg,Medicines,22/01/2025,0,0,88,30,Wednesday,1,1,15
4,Metronidazole 250mg,Medicines,23/01/2025,0,0,88,30,Thursday,1,0,11
4,Metronidazole 250mg,Medicines,24/01/2025,1,0,87,30,Friday,1,0,3
4,Metronidazole 250mg,Medicines,25/01/2025,4,0,83,30,Saturday,1,1,1
4,Metronidazole 250mg,Medicines,26/01/2025,1,0,82,30,Sunday,1,4,0
4,Metronidazole 250mg,Medicines,27/01/2025,0,0,82,30,Monday,1,1,0
4,Metronidazole 250mg,Medicines,28/01/2025,0,0,82,30,Tuesday,1,0,1
4,Metronidazole 250mg,Medicines,29/01/2025,0,0,82,30,Wednesday,1,0,0
4,Metronidazole 250mg,Medicines,30/01/2025,9,0,73,30,Thursday,1,0,0
4,Metronidazole 250mg,Medicines,31/01/2025,3,0,70,30,Friday,1,9,1
4,Metronidazole 250mg,Medicines,01/02/2025,1,0,69,30,Saturday,2,3,4
4,Metronidazole 250mg,Medicines,02/02/2025,0,0,69,30,Sunday,2,1,1
4,Metronidazole 250mg,Medicines,03/02/2025,1,0,68,30,Monday,2,0,0
4,Metronidazole 250mg,Medicines,04/02/2025,0,0,68,30,Tuesday,2,1,0
4,Metronidazole 250mg,Medicines,05/02/2025,1,0,67,30,Wednesday,2,0,0
4,Metronidazole 250mg,Medicines,06/02/2025,0,0,67,30,Thursday,2,1,9
4,Metronidazole 250mg,Medicines,07/02/2025,0,0,67,30,Friday,2,0,3
4,Metronidazole 250mg,Medicines,08/02/2025,1,0,66,30,Saturday,2,0,1
4,Metronidazole 250mg,Medicines,09/02/2025,0,0,66,30,Sunday,2,1,0
4,Metronidazole 250mg,Medicines,10/02/2025,0,0,66,30,Monday,2,0,1
4,Metronidazole 250mg,Medicines,11/02/2025,0,0,66,30,Tuesday,2,0,0
4,Metronidazole 250mg,Medicines,12/02/2025,0,0,66,30,Wednesday,2,0,1
4,Metronidazole 250mg,Medicines,13/02/2025,0,0,66,30,Thursday,2,0,0
4,Metronidazole 250mg,Medicines,14/02/2025,0,0,66,30,Friday,2,0,0
4,Metronidazole 250mg,Medicines,15/02/2025,6,0,60,30,Saturday,2,0,1
4,Metronidazole 250mg,Medicines,16/02/2025,2,0,58,30,Sunday,2,6,0
4,Metronidazole 250mg,Medicines,17/02/2025,0,0,58,30,Monday,2,2,0
4,Metronidazole 250mg,Medicines,18/02/2025,2,0,56,30,Tuesday,2,0,0
4,Metronidazole 250mg,Medicines,19/02/2025,0,0,56,30,Wednesday,2,2,0
4,Metronidazole 250mg,Medicines,20/02/2025,5,0,51,30,Thursday,2,0,0
4,Metronidazole 250mg,Medicines,21/02/2025,6,0,45,30,Friday,2,5,0
4,Metronidazole 250mg,Medicines,22/02/2025,7,52,90,30,Saturday,2,6,6
4,Metronidazole 250mg,Medicines,23/02/2025,2,0,88,30,Sunday,2,7,2
4,Metronidazole 250mg,Medicines,24/02/2025,5,0,83,30,Monday,2,2,0
4,Metronidazole 250mg,Medicines,25/02/2025,3,0,80,30,Tuesday,2,5,2
4,Metronidazole 250mg,Medicines,26/02/2025,1,0,79,30,Wednesday,2,3,0
4,Metronidazole 250mg,Medicines,27/02/2025,6,0,73,30,Thursday,2,1,5
4,Metronidazole 250mg,Medicines,28/02/2025,2,0,71,30,Friday,2,6,6
4,Metronidazole 250mg,Medicines,01/03/2025,0,0,71,30,Saturday,3,2,7
4,Metronidazole 250mg,Medicines,02/03/2025,0,0,71,30,Sunday,3,0,2
4,Metronidazole 250mg,Medicines,03/03/2025,6,0,65,30,Monday,3,0,5
4,Metronidazole 250mg,Medicines,04/03/2025,2,0,63,30,Tuesday,3,6,3
4,Metronidazole 250mg,Medicines,05/03/2025,1,0,62,30,Wednesday,3,2,1
4,Metronidazole 250mg,Medicines,06/03/2025,0,0,62,30,Thursday,3,1,6
4,Metronidazole 250mg,Medicines,07/03/2025,7,0,55,30,Friday,3,0,2
4,Metronidazole 250mg,Medicines,08/03/2025,2,0,53,30,Saturday,3,7,0
4,Metronidazole 250mg,Medicines,09/03/2025,0,0,53,30,Sunday,3,2,0
4,Metronidazole 250mg,Medicines,10/03/2025,0,0,53,30,Monday,3,0,6
4,Metronidazole 250mg,Medicines,11/03/2025,3,66,116,30,Tuesday,3,0,2
4,Metronidazole 250mg,Medicines,12/03/2025,3,0,113,30,Wednesday,3,3,1
4,Metronidazole 250mg,Medicines,13/03/2025,1,0,112,30,Thursday,3,3,0
4,Metronidazole 250mg,Medicines,14/03/2025,0,0,112,30,Friday,3,1,7
4,Metronidazole 250mg,Medicines,15/03/2025,0,0,112,30,Saturday,3,0,2
4,Metronidazole 250mg,Medicines,16/03/2025,0,0,112,30,Sunday,3,0,0
4,Metronidazole 250mg,Medicines,17/03/2025,1,0,111,30,Monday,3,0,0
4,Metronidazole 250mg,Medicines,18/03/2025,4,0,107,30,Tuesday,3,1,3
4,Metronidazole 250mg,Medicines,19/03/2025,4,0,103,30,Wednesday,3,4,3
4,Metronidazole 250mg,Medicines,20/03/2025,2,0,101,30,Thursday,3,4,1
4,Metronidazole 250mg,Medicines,21/03/2025,0,0,101,30,Friday,3,2,0
4,Metronidazole 250mg,Medicines,22/03/2025,4,0,97,30,Saturday,3,0,0
4,Metronidazole 250mg,Medicines,23/03/2025,1,0,96,30,Sunday,3,4,0
4,Metronidazole 250mg,Medicines,24/03/2025,0,0,96,30,Monday,3,1,1
4,Metronidazole 250mg,Medicines,25/03/2025,0,0,96,30,Tuesday,3,0,4
4,Metronidazole 250mg,Medicines,26/03/2025,2,0,94,30,Wednesday,3,0,4
4,Metronidazole 250mg,Medicines,27/03/2025,0,0,94,30,Thursday,3,2,2
4,Metronidazole 250mg,Medicines,28/03/2025,7,0,87,30,Friday,3,0,0
4,Metronidazole 250mg,Medicines,29/03/2025,10,0,77,30,Saturday,3,7,4
4,Metronidazole 250mg,Medicines,30/03/2025,3,0,74,30,Sunday,3,10,1
4,Metronidazole 250mg,Medicines,31/03/2025,3,0,71,30,Monday,3,3,0
4,Metronidazole 250mg,Medicines,01/04/2025,1,0,70,30,Tuesday,4,3,0
4,Metronidazole 250mg,Medicines,02/04/2025,1,0,69,30,Wednesday,4,1,2
4,Metronidazole 250mg,Medicines,03/04/2025,7,0,62,30,Thursday,4,1,0
4,Metronidazole 250mg,Medicines,04/04/2025,7,0,55,30,Friday,4,7,7
4,Metronidazole 250mg,Medicines,05/04/2025,2,0,53,30,Saturday,4,7,10
4,Metronidazole 250mg,Medicines,06/04/2025,0,0,53,30,Sunday,4,2,3
4,Metronidazole 250mg,Medicines,07/04/2025,0,0,53,30,Monday,4,0,3
4,Metronidazole 250mg,Medicines,08/04/2025,0,0,53,30,Tuesday,4,0,1
4,Metronidazole 250mg,Medicines,09/04/2025,0,0,53,30,Wednesday,4,0,1
4,Metronidazole 250mg,Medicines,10/04/2025,2,66,117,30,Thursday,4,0,7
4,Metronidazole 250mg,Medicines,11/04/2025,0,0,117,30,Friday,4,2,7
4,Metronidazole 250mg,Medicines,12/04/2025,0,0,117,30,Saturday,4,0,2
4,Metronidazole 250mg,Medicines,13/04/2025,0,0,117,30,Sunday,4,0,0
4,Metronidazole 250mg,Medicines,14/04/2025,0,0,117,30,Monday,4,0,0
4,Metronidazole 250mg,Medicines,15/04/2025,6,0,111,30,Tuesday,4,0,0
4,Metronidazole 250mg,Medicines,16/04/2025,3,0,108,30,Wednesday,4,6,0
4,Metronidazole 250mg,Medicines,17/04/2025,1,0,107,30,Thursday,4,3,2
4,Metronidazole 250mg,Medicines,18/04/2025,0,0,107,30,Friday,4,1,0
4,Metronidazole 250mg,Medicines,19/04/2025,0,0,107,30,Saturday,4,0,0
4,Metronidazole 250mg,Medicines,20/04/2025,0,0,107,30,Sunday,4,0,0
4,Metronidazole 250mg,Medicines,21/04/2025,0,0,107,30,Monday,4,0,0
4,Metronidazole 250mg,Medicines,22/04/2025,0,0,107,30,Tuesday,4,0,6
4,Metronidazole 250mg,Medicines,23/04/2025,0,0,107,30,Wednesday,4,0,3
4,Metronidazole 250mg,Medicines,24/04/2025,4,0,103,30,Thursday,4,0,1
4,Metronidazole 250mg,Medicines,25/04/2025,1,0,102,30,Friday,4,4,0
4,Metronidazole 250mg,Medicines,26/04/2025,0,0,102,30,Saturday,4,1,0
4,Metronidazole 250mg,Medicines,27/04/2025,0,0,102,30,Sunday,4,0,0
4,Metronidazole 250mg,Medicines,28/04/2025,0,0,102,30,Monday,4,0,0
4,Metronidazole 250mg,Medicines,29/04/2025,3,0,99,30,Tuesday,4,0,0
4,Metronidazole 250mg,Medicines,30/04/2025,6,0,93,30,Wednesday,4,3,0
4,Metronidazole 250mg,Medicines,01/05/2025,2,0,91,30,Thursday,5,6,4
4,Metronidazole 250mg,Medicines,02/05/2025,3,0,88,30,Friday,5,2,1
4,Metronidazole 250mg,Medicines,03/05/2025,1,0,87,30,Saturday,5,3,0
4,Metronidazole 250mg,Medicines,04/05/2025,0,0,87,30,Sunday,5,1,0
4,Metronidazole 250mg,Medicines,05/05/2025,6,0,81,30,Monday,5,0,0
4,Metronidazole 250mg,Medicines,06/05/2025,8,0,73,30,Tuesday,5,6,3
4,Metronidazole 250mg,Medicines,07/05/2025,8,0,65,30,Wednesday,5,8,6
4,Metronidazole 250mg,Medicines,08/05/2025,0,0,65,30,Thursday,5,8,2
4,Metronidazole 250mg,Medicines,09/05/2025,0,0,65,30,Friday,5,0,3
4,Metronidazole 250mg,Medicines,10/05/2025,16,0,49,30,Saturday,5,0,1
4,Metronidazole 250mg,Medicines,11/05/2025,5,0,44,30,Sunday,5,16,0
4,Metronidazole 250mg,Medicines,12/05/2025,2,0,42,30,Monday,5,5,6
4,Metronidazole 250mg,Medicines,13/05/2025,2,0,40,30,Tuesday,5,2,8
4,Metronidazole 250mg,Medicines,14/05/2025,1,0,39,30,Wednesday,5,2,8
4,Metronidazole 250mg,Medicines,15/05/2025,7,74,106,30,Thursday,5,1,0
4,Metronidazole 250mg,Medicines,16/05/2025,3,0,103,30,Friday,5,7,0
4,Metronidazole 250mg,Medicines,17/05/2025,3,0,100,30,Saturday,5,3,16
4,Metronidazole 250mg,Medicines,18/05/2025,1,0,99,30,Sunday,5,3,5
4,Metronidazole 250mg,Medicines,19/05/2025,0,0,99,30,Monday,5,1,2
4,Metronidazole 250mg,Medicines,20/05/2025,3,0,96,30,Tuesday,5,0,2
4,Metronidazole 250mg,Medicines,21/05/2025,2,0,94,30,Wednesday,5,3,1
4,Metronidazole 250mg,Medicines,22/05/2025,0,0,94,30,Thursday,5,2,7
4,Metronidazole 250mg,Medicines,23/05/2025,0,0,94,30,Friday,5,0,3
4,Metronidazole 250mg,Medicines,24/05/2025,0,0,94,30,Saturday,5,0,3
4,Metronidazole 250mg,Medicines,25/05/2025,0,0,94,30,Sunday,5,0,1
4,Metronidazole 250mg,Medicines,26/05/2025,4,0,90,30,Monday,5,0,0
4,Metronidazole 250mg,Medicines,27/05/2025,1,0,89,30,Tuesday,5,4,3
4,Metronidazole 250mg,Medicines,28/05/2025,0,0,89,30,Wednesday,5,1,2
4,Metronidazole 250mg,Medicines,29/05/2025,0,0,89,30,Thursday,5,0,0
4,Metronidazole 250mg,Medicines,30/05/2025,0,0,89,30,Friday,5,0,0
4,Metronidazole 250mg,Medicines,31/05/2025,0,0,89,30,Saturday,5,0,0
4,Metronidazole 250mg,Medicines,01/06/2025,0,0,89,30,Sunday,6,0,0
4,Metronidazole 250mg,Medicines,02/06/2025,6,0,83,30,Monday,6,0,4
4,Metronidazole 250mg,Medicines,03/06/2025,9,0,74,30,Tuesday,6,6,1
4,Metronidazole 250mg,Medicines,04/06/2025,3,0,71,30,Wednesday,6,9,0
4,Metronidazole 250mg,Medicines,05/06/2025,2,0,69,30,Thursday,6,3,0
4,Metronidazole 250mg,Medicines,06/06/2025,0,0,69,30,Friday,6,2,0
4,Metronidazole 250mg,Medicines,07/06/2025,6,0,63,30,Saturday,6,0,0
4,Metronidazole 250mg,Medicines,08/06/2025,2,0,61,30,Sunday,6,6,0
4,Metronidazole 250mg,Medicines,09/06/2025,3,0,58,30,Monday,6,2,6
4,Metronidazole 250mg,Medicines,10/06/2025,8,0,50,30,Tuesday,6,3,9
4,Metronidazole 250mg,Medicines,11/06/2025,2,0,48,30,Wednesday,6,8,3
4,Metronidazole 250mg,Medicines,12/06/2025,0,0,48,30,Thursday,6,2,2
4,Metronidazole 250mg,Medicines,13/06/2025,11,62,99,30,Friday,6,0,0
4,Metronidazole 250mg,Medicines,14/06/2025,3,0,96,30,Saturday,6,11,6
4,Metronidazole 250mg,Medicines,15/06/2025,1,0,95,30,Sunday,6,3,2
4,Metronidazole 250mg,Medicines,16/06/2025,3,0,92,30,Monday,6,1,3
4,Metronidazole 250mg,Medicines,17/06/2025,8,0,84,30,Tuesday,6,3,8
4,Metronidazole 250mg,Medicines,18/06/2025,2,0,82,30,Wednesday,6,8,2
4,Metronidazole 250mg,Medicines,19/06/2025,5,0,77,30,Thursday,6,2,0
4,Metronidazole 250mg,Medicines,20/06/2025,2,0,75,30,Friday,6,5,11
4,Metronidazole 250mg,Medicines,21/06/2025,7,0,68,30,Saturday,6,2,3
4,Metronidazole 250mg,Medicines,22/06/2025,2,0,66,30,Sunday,6,7,1
4,Metronidazole 250mg,Medicines,23/06/2025,16,0,50,30,Monday,6,2,3
4,Metronidazole 250mg,Medicines,24/06/2025,8,0,42,30,Tuesday,6,16,8
4,Metronidazole 250mg,Medicines,25/06/2025,5,0,37,30,Wednesday,6,8,2
4,Metronidazole 250mg,Medicines,26/06/2025,13,0,24,30,Thursday,6,5,5
4,Metronidazole 250mg,Medicines,27/06/2025,4,0,20,30,Friday,6,13,2
4,Metronidazole 250mg,Medicines,28/06/2025,1,0,19,30,Saturday,6,4,7
4,Metronidazole 250mg,Medicines,29/06/2025,0,0,19,30,Sunday,6,1,2
4,Metronidazole 250mg,Medicines,30/06/2025,0,0,19,30,Monday,6,0,16
4,Metronidazole 250mg,Medicines,01/07/2025,0,0,19,30,Tuesday,7,0,8
4,Metronidazole 250mg,Medicines,02/07/2025,2,0,17,30,Wednesday,7,0,5
4,Metronidazole 250mg,Medicines,03/07/2025,5,73,85,30,Thursday,7,2,13
4,Metronidazole 250mg,Medicines,04/07/2025,6,0,79,30,Friday,7,5,4
4,Metronidazole 250mg,Medicines,05/07/2025,4,0,75,30,Saturday,7,6,1
4,Metronidazole 250mg,Medicines,06/07/2025,1,0,74,30,Sunday,7,4,0
4,Metronidazole 250mg,Medicines,07/07/2025,0,0,74,30,Monday,7,1,0
4,Metronidazole 250mg,Medicines,08/07/2025,1,0,73,30,Tuesday,7,0,0
4,Metronidazole 250mg,Medicines,09/07/2025,2,0,71,30,Wednesday,7,1,2
