date,service_name,category,quantity,price,revenue
2023-08-18,General Check-up,Consultation,3,400,1200
2023-08-18,Basic Grooming,Grooming,1,750,750
2023-08-18,Deworming,Vaccination,2,950,1900
2023-08-18,General Lab,Laboratory,1,800,800
2023-08-18,Heartworm Prevention,Preventive Care,2,400,800
2023-08-19,Follow-up Consultation,Consultation,5,400,2000
2023-08-19,Basic Grooming,Grooming,1,850,850
2023-08-19,Deworming,Vaccination,2,850,1700
2023-08-19,Blood Test,Laboratory,1,800,800
2023-08-19,Tick and Flea Treatment,Preventive Care,3,350,1050
2023-08-20,Follow-up Consultation,Consultation,4,400,1600
2023-08-20,Basic Grooming,Grooming,2,700,1400
2023-08-20,5-in-1 Vaccine,Vaccination,3,950,2850
2023-08-20,General Lab,Laboratory,1,800,800
2023-08-20,Heartworm Prevention,Preventive Care,3,500,1500
2023-08-21,General Check-up,Consultation,3,400,1200
2023-08-21,Basic Grooming,Grooming,2,700,1400
2023-08-21,Deworming,Vaccination,2,800,1600
2023-08-21,Tick and Flea Treatment,Preventive Care,2,450,900
2023-08-22,Follow-up Consultation,Consultation,3,350,1050
2023-08-22,Basic Grooming,Grooming,2,750,1500
2023-08-22,Anti-Rabies,Vaccination,2,850,1700
2023-08-22,Blood Test,Laboratory,1,750,750
2023-08-22,Heartworm Prevention,Preventive Care,2,450,900
2023-08-23,General Check-up,Consultation,3,350,1050
2023-08-23,Full Grooming,Grooming,1,800,800
2023-08-23,Deworming,Vaccination,2,950,1900
2023-08-23,Heartworm Prevention,Preventive Care,2,400,800
2023-08-24,General Check-up,Consultation,3,500,1500
2023-08-24,Basic Grooming,Grooming,1,750,750
2023-08-24,Anti-Rabies,Vaccination,2,950,1900
2023-08-24,General Lab,Laboratory,1,750,750
2023-08-24,Heartworm Prevention,Preventive Care,3,400,1200
2023-08-25,General Check-up,Consultation,3,500,1500
2023-08-25,Basic Grooming,Grooming,1,800,800
2023-08-25,Anti-Rabies,Vaccination,2,900,1800
2023-08-25,Heartworm Prevention,Preventive Care,2,400,800
2023-08-26,General Check-up,Consultation,5,500,2500
2023-08-26,Basic Grooming,Grooming,2,800,1600
2023-08-26,5-in-1 Vaccine,Vaccination,3,900,2700
2023-08-26,Blood Test,Laboratory,1,850,850
2023-08-26,Heartworm Prevention,Preventive Care,3,500,1500
2023-08-27,Follow-up Consultation,Consultation,5,450,2250
2023-08-27,Basic Grooming,Grooming,2,700,1400
2023-08-27,Deworming,Vaccination,3,950,2850
2023-08-27,General Lab,Laboratory,1,900,900
2023-08-27,Heartworm Prevention,Preventive Care,3,350,1050
2023-08-28,General Check-up,Consultation,3,400,1200
2023-08-28,Full Grooming,Grooming,2,800,1600
2023-08-28,Anti-Rabies,Vaccination,2,900,1800
2023-08-28,Blood Test,Laboratory,1,900,900
2023-08-28,Heartworm Prevention,Preventive Care,2,450,900
2023-08-29,Follow-up Consultation,Consultation,3,500,1500
2023-08-29,Full Grooming,Grooming,1,700,700
2023-08-29,Deworming,Vaccination,2,800,1600
2023-08-29,Blood Test,Laboratory,1,850,850
2023-08-29,Tick and Flea Treatment,Preventive Care,2,350,700
2023-08-30,General Check-up,Consultation,3,400,1200
2023-08-30,Basic Grooming,Grooming,1,800,800
2023-08-30,5-in-1 Vaccine,Vaccination,2,900,1800
2023-08-30,General Lab,Laboratory,1,800,800
2023-08-30,Heartworm Prevention,Preventive Care,2,450,900
2023-08-31,General Check-up,Consultation,3,450,1350
2023-08-31,Full Grooming,Grooming,2,700,1400
2023-08-31,5-in-1 Vaccine,Vaccination,2,900,1800
2023-08-31,General Lab,Laboratory,1,850,850
2023-08-31,Heartworm Prevention,Preventive Care,2,500,1000
2023-09-01,Follow-up Consultation,Consultation,2,400,800
2023-09-01,Basic Grooming,Grooming,1,850,850
2023-09-01,Anti-Rabies,Vaccination,1,950,950
2023-09-01,Blood Test,Laboratory,1,800,800
2023-09-01,Tick and Flea Treatment,Preventive Care,2,450,900
2023-09-02,Follow-up Consultation,Consultation,4,350,1400
2023-09-02,Full Grooming,Grooming,2,850,1700
2023-09-02,Deworming,Vaccination,2,850,1700
2023-09-02,Blood Test,Laboratory,1,850,850
2023-09-02,Tick and Flea Treatment,Preventive Care,3,450,1350
2023-09-03,Follow-up Consultation,Consultation,4,400,1600
2023-09-03,Basic Grooming,Grooming,2,750,1500
2023-09-03,5-in-1 Vaccine,Vaccination,3,800,2400
2023-09-03,General Lab,Laboratory,1,800,800
2023-09-03,Tick and Flea Treatment,Preventive Care,3,350,1050
2023-09-04,Follow-up Consultation,Consultation,2,500,1000
2023-09-04,Basic Grooming,Grooming,1,700,700
2023-09-04,5-in-1 Vaccine,Vaccination,1,800,800
2023-09-04,Tick and Flea Treatment,Preventive Care,2,450,900
2023-09-05,General Check-up,Consultation,3,500,1500
2023-09-05,Full Grooming,Grooming,1,750,750
2023-09-05,Anti-Rabies,Vaccination,1,850,850
2023-09-05,General Lab,Laboratory,1,850,850
2023-09-05,Heartworm Prevention,Preventive Care,2,450,900
2023-09-06,General Check-up,Consultation,3,500,1500
2023-09-06,Full Grooming,Grooming,2,850,1700
2023-09-06,Anti-Rabies,Vaccination,2,800,1600
2023-09-06,General Lab,Laboratory,1,850,850
2023-09-06,Tick and Flea Treatment,Preventive Care,2,350,700
2023-09-07,General Check-up,Consultation,2,400,800
2023-09-07,Full Grooming,Grooming,2,850,1700
2023-09-07,Deworming,Vaccination,2,900,1800
2023-09-07,Tick and Flea Treatment,Preventive Care,2,450,900
2023-09-08,General Check-up,Consultation,3,500,1500
2023-09-08,Basic Grooming,Grooming,2,750,1500
2023-09-08,Anti-Rabies,Vaccination,2,900,1800
2023-09-08,Blood Test,Laboratory,1,800,800
2023-09-08,Heartworm Prevention,Preventive Care,2,500,1000
2023-09-09,General Check-up,Consultation,4,450,1800
2023-09-09,Full Grooming,Grooming,2,800,1600
2023-09-09,Deworming,Vaccination,2,950,1900
2023-09-09,Blood Test,Laboratory,1,750,750
2023-09-09,Heartworm Prevention,Preventive Care,3,500,1500
2023-09-10,General Check-up,Consultation,4,400,1600
2023-09-10,Basic Grooming,Grooming,3,800,2400
2023-09-10,Deworming,Vaccination,2,800,1600
2023-09-10,Blood Test,Laboratory,1,750,750
2023-09-10,Heartworm Prevention,Preventive Care,4,350,1400
2023-09-11,General Check-up,Consultation,3,400,1200
2023-09-11,Basic Grooming,Grooming,2,800,1600
2023-09-11,5-in-1 Vaccine,Vaccination,2,800,1600
2023-09-11,General Lab,Laboratory,1,750,750
2023-09-11,Tick and Flea Treatment,Preventive Care,2,500,1000
2023-09-12,General Check-up,Consultation,2,450,900
2023-09-12,Full Grooming,Grooming,2,750,1500
2023-09-12,5-in-1 Vaccine,Vaccination,1,800,800
2023-09-12,Heartworm Prevention,Preventive Care,2,400,800
2023-09-13,Follow-up Consultation,Consultation,3,350,1050
2023-09-13,Basic Grooming,Grooming,2,700,1400
2023-09-13,5-in-1 Vaccine,Vaccination,2,850,1700
2023-09-13,Blood Test,Laboratory,1,900,900
2023-09-13,Heartworm Prevention,Preventive Care,2,400,800
2023-09-14,Follow-up Consultation,Consultation,3,400,1200
2023-09-14,Full Grooming,Grooming,1,800,800
2023-09-14,Anti-Rabies,Vaccination,1,950,950
2023-09-14,Blood Test,Laboratory,1,850,850
2023-09-14,Heartworm Prevention,Preventive Care,3,500,1500
2023-09-15,Follow-up Consultation,Consultation,2,500,1000
2023-09-15,Basic Grooming,Grooming,2,850,1700
2023-09-15,Anti-Rabies,Vaccination,2,800,1600
2023-09-15,Heartworm Prevention,Preventive Care,2,350,700
2023-09-16,General Check-up,Consultation,4,350,1400
2023-09-16,Basic Grooming,Grooming,2,850,1700
2023-09-16,Anti-Rabies,Vaccination,2,900,1800
2023-09-16,Blood Test,Laboratory,2,800,1600
2023-09-16,Heartworm Prevention,Preventive Care,3,500,1500
2023-09-17,Follow-up Consultation,Consultation,4,400,1600
2023-09-17,Full Grooming,Grooming,2,850,1700
2023-09-17,Anti-Rabies,Vaccination,2,800,1600
2023-09-17,Blood Test,Laboratory,1,900,900
2023-09-17,Tick and Flea Treatment,Preventive Care,3,350,1050
2023-09-18,Follow-up Consultation,Consultation,2,350,700
2023-09-18,Full Grooming,Grooming,1,850,850
2023-09-18,Deworming,Vaccination,2,900,1800
2023-09-18,Blood Test,Laboratory,1,750,750
2023-09-18,Heartworm Prevention,Preventive Care,2,400,800
2023-09-19,Follow-up Consultation,Consultation,2,350,700
2023-09-19,Full Grooming,Grooming,2,750,1500
2023-09-19,Deworming,Vaccination,2,800,1600
2023-09-19,General Lab,Laboratory,1,900,900
2023-09-19,Tick and Flea Treatment,Preventive Care,2,450,900
2023-09-20,General Check-up,Consultation,2,450,900
2023-09-20,Full Grooming,Grooming,2,700,1400
2023-09-20,Anti-Rabies,Vaccination,2,800,1600
2023-09-20,Blood Test,Laboratory,1,800,800
2023-09-20,Tick and Flea Treatment,Preventive Care,2,500,1000
2023-09-21,General Check-up,Consultation,2,350,700
2023-09-21,Full Grooming,Grooming,1,700,700
2023-09-21,Anti-Rabies,Vaccination,1,850,850
2023-09-21,General Lab,Laboratory,1,800,800
2023-09-21,Heartworm Prevention,Preventive Care,2,450,900
2023-09-22,Follow-up Consultation,Consultation,3,450,1350
2023-09-22,Full Grooming,Grooming,1,800,800
2023-09-22,5-in-1 Vaccine,Vaccination,1,800,800
2023-09-22,Tick and Flea Treatment,Preventive Care,2,400,800
2023-09-23,Follow-up Consultation,Consultation,4,350,1400
2023-09-23,Full Grooming,Grooming,2,850,1700
2023-09-23,5-in-1 Vaccine,Vaccination,3,800,2400
2023-09-23,Blood Test,Laboratory,1,750,750
2023-09-23,Tick and Flea Treatment,Preventive Care,3,400,1200
2023-09-24,General Check-up,Consultation,4,400,1600
2023-09-24,Basic Grooming,Grooming,3,800,2400
2023-09-24,5-in-1 Vaccine,Vaccination,2,950,1900
2023-09-24,General Lab,Laboratory,1,850,850
2023-09-24,Tick and Flea Treatment,Preventive Care,3,450,1350
2023-09-25,General Check-up,Consultation,2,450,900
2023-09-25,Full Grooming,Grooming,2,800,1600
2023-09-25,Deworming,Vaccination,2,850,1700
2023-09-25,General Lab,Laboratory,1,850,850
2023-09-25,Tick and Flea Treatment,Preventive Care,2,350,700
2023-09-26,General Check-up,Consultation,3,350,1050
2023-09-26,Basic Grooming,Grooming,1,800,800
2023-09-26,Anti-Rabies,Vaccination,2,800,1600
2023-09-26,Blood Test,Laboratory,1,850,850
2023-09-26,Tick and Flea Treatment,Preventive Care,2,450,900
2023-09-27,General Check-up,Consultation,2,350,700
2023-09-27,Full Grooming,Grooming,1,800,800
2023-09-27,Deworming,Vaccination,1,800,800
2023-09-27,Tick and Flea Treatment,Preventive Care,2,450,900
2023-09-28,General Check-up,Consultation,3,350,1050
2023-09-28,Basic Grooming,Grooming,1,700,700
2023-09-28,Anti-Rabies,Vaccination,2,850,1700
2023-09-28,Blood Test,Laboratory,1,850,850
2023-09-28,Heartworm Prevention,Preventive Care,2,400,800
2023-09-29,Follow-up Consultation,Consultation,3,450,1350
2023-09-29,Full Grooming,Grooming,2,850,1700
2023-09-29,Anti-Rabies,Vaccination,1,900,900
2023-09-29,Blood Test,Laboratory,1,750,750
2023-09-29,Heartworm Prevention,Preventive Care,2,400,800
2023-09-30,General Check-up,Consultation,4,400,1600
2023-09-30,Full Grooming,Grooming,2,750,1500
2023-09-30,Anti-Rabies,Vaccination,3,950,2850
2023-09-30,Blood Test,Laboratory,1,750,750
2023-09-30,Heartworm Prevention,Preventive Care,3,500,1500
2023-10-01,Follow-up Consultation,Consultation,3,450,1350
2023-10-01,Full Grooming,Grooming,3,850,2550
2023-10-01,5-in-1 Vaccine,Vaccination,2,800,1600
2023-10-01,Blood Test,Laboratory,1,850,850
2023-10-01,Heartworm Prevention,Preventive Care,4,450,1800
2023-10-02,Follow-up Consultation,Consultation,2,350,700
2023-10-02,Basic Grooming,Grooming,2,850,1700
2023-10-02,5-in-1 Vaccine,Vaccination,2,950,1900
2023-10-02,Heartworm Prevention,Preventive Care,2,350,700
2023-10-03,General Check-up,Consultation,2,500,1000
2023-10-03,Basic Grooming,Grooming,1,800,800
2023-10-03,Anti-Rabies,Vaccination,2,800,1600
2023-10-03,General Lab,Laboratory,1,800,800
2023-10-03,Tick and Flea Treatment,Preventive Care,3,450,1350
2023-10-04,General Check-up,Consultation,2,350,700
2023-10-04,Basic Grooming,Grooming,2,750,1500
2023-10-04,Deworming,Vaccination,1,900,900
2023-10-04,Tick and Flea Treatment,Preventive Care,3,350,1050
2023-10-05,General Check-up,Consultation,2,500,1000
2023-10-05,Basic Grooming,Grooming,2,800,1600
2023-10-05,5-in-1 Vaccine,Vaccination,1,800,800
2023-10-05,Blood Test,Laboratory,1,800,800
2023-10-05,Tick and Flea Treatment,Preventive Care,2,400,800
2023-10-06,Follow-up Consultation,Consultation,2,400,800
2023-10-06,Basic Grooming,Grooming,2,700,1400
2023-10-06,Deworming,Vaccination,2,800,1600
2023-10-06,General Lab,Laboratory,1,900,900
2023-10-06,Heartworm Prevention,Preventive Care,2,500,1000
2023-10-07,Follow-up Consultation,Consultation,4,500,2000
2023-10-07,Basic Grooming,Grooming,3,750,2250
2023-10-07,5-in-1 Vaccine,Vaccination,2,950,1900
2023-10-07,General Lab,Laboratory,1,850,850
2023-10-07,Tick and Flea Treatment,Preventive Care,4,400,1600
2023-10-08,Follow-up Consultation,Consultation,3,400,1200
2023-10-08,Full Grooming,Grooming,3,800,2400
2023-10-08,Anti-Rabies,Vaccination,3,800,2400
2023-10-08,Blood Test,Laboratory,2,850,1700
2023-10-08,Tick and Flea Treatment,Preventive Care,4,400,1600
2023-10-09,Follow-up Consultation,Consultation,3,450,1350
2023-10-09,Basic Grooming,Grooming,1,850,850
2023-10-09,Anti-Rabies,Vaccination,2,900,1800
2023-10-09,Heartworm Prevention,Preventive Care,2,400,800
2023-10-10,Follow-up Consultation,Consultation,3,400,1200
2023-10-10,Full Grooming,Grooming,1,800,800
2023-10-10,Deworming,Vaccination,2,850,1700
2023-10-10,Blood Test,Laboratory,1,850,850
2023-10-10,Tick and Flea Treatment,Preventive Care,3,500,1500
2023-10-11,Follow-up Consultation,Consultation,2,500,1000
2023-10-11,Basic Grooming,Grooming,2,700,1400
2023-10-11,5-in-1 Vaccine,Vaccination,1,950,950
2023-10-11,General Lab,Laboratory,1,850,850
2023-10-11,Heartworm Prevention,Preventive Care,3,400,1200
2023-10-12,Follow-up Consultation,Consultation,2,400,800
2023-10-12,Full Grooming,Grooming,2,750,1500
2023-10-12,Anti-Rabies,Vaccination,2,850,1700
2023-10-12,General Lab,Laboratory,1,850,850
2023-10-12,Heartworm Prevention,Preventive Care,3,450,1350
2023-10-13,General Check-up,Consultation,2,450,900
2023-10-13,Basic Grooming,Grooming,2,700,1400
2023-10-13,Anti-Rabies,Vaccination,2,800,1600
2023-10-13,Tick and Flea Treatment,Preventive Care,2,500,1000
2023-10-14,General Check-up,Consultation,4,350,1400
2023-10-14,Basic Grooming,Grooming,3,850,2550
2023-10-14,Anti-Rabies,Vaccination,2,800,1600
2023-10-14,Blood Test,Laboratory,1,750,750
2023-10-14,Heartworm Prevention,Preventive Care,4,400,1600
2023-10-15,Follow-up Consultation,Consultation,4,450,1800
2023-10-15,Basic Grooming,Grooming,2,800,1600
2023-10-15,Anti-Rabies,Vaccination,3,950,2850
2023-10-15,Blood Test,Laboratory,2,750,1500
2023-10-15,Tick and Flea Treatment,Preventive Care,4,450,1800
2023-10-16,Follow-up Consultation,Consultation,2,500,1000
2023-10-16,Basic Grooming,Grooming,2,700,1400
2023-10-16,5-in-1 Vaccine,Vaccination,2,950,1900
2023-10-16,General Lab,Laboratory,1,750,750
2023-10-16,Tick and Flea Treatment,Preventive Care,2,400,800
2023-10-17,General Check-up,Consultation,2,350,700
2023-10-17,Basic Grooming,Grooming,2,750,1500
2023-10-17,5-in-1 Vaccine,Vaccination,2,800,1600
2023-10-17,General Lab,Laboratory,1,750,750
2023-10-17,Tick and Flea Treatment,Preventive Care,2,400,800
2023-10-18,General Check-up,Consultation,2,400,800
2023-10-18,Basic Grooming,Grooming,2,800,1600
2023-10-18,5-in-1 Vaccine,Vaccination,1,800,800
2023-10-18,General Lab,Laboratory,1,850,850
2023-10-18,Heartworm Prevention,Preventive Care,2,500,1000
2023-10-19,Follow-up Consultation,Consultation,2,400,800
2023-10-19,Full Grooming,Grooming,2,750,1500
2023-10-19,Deworming,Vaccination,2,900,1800
2023-10-19,Blood Test,Laboratory,1,750,750
2023-10-19,Heartworm Prevention,Preventive Care,3,500,1500
2023-10-20,General Check-up,Consultation,3,500,1500
2023-10-20,Full Grooming,Grooming,2,700,1400
2023-10-20,Deworming,Vaccination,2,800,1600
2023-10-20,General Lab,Laboratory,1,900,900
2023-10-20,Tick and Flea Treatment,Preventive Care,2,350,700
2023-10-21,General Check-up,Consultation,4,500,2000
2023-10-21,Basic Grooming,Grooming,2,850,1700
2023-10-21,Deworming,Vaccination,3,900,2700
2023-10-21,General Lab,Laboratory,1,750,750
2023-10-21,Tick and Flea Treatment,Preventive Care,3,450,1350
2023-10-22,General Check-up,Consultation,3,400,1200
2023-10-22,Full Grooming,Grooming,2,700,1400
2023-10-22,5-in-1 Vaccine,Vaccination,3,900,2700
2023-10-22,General Lab,Laboratory,1,850,850
2023-10-22,Tick and Flea Treatment,Preventive Care,4,500,2000
2023-10-23,Follow-up Consultation,Consultation,2,500,1000
2023-10-23,Full Grooming,Grooming,2,700,1400
2023-10-23,Deworming,Vaccination,2,850,1700
2023-10-23,Blood Test,Laboratory,1,850,850
2023-10-23,Tick and Flea Treatment,Preventive Care,3,400,1200
2023-10-24,Follow-up Consultation,Consultation,2,350,700
2023-10-24,Full Grooming,Grooming,1,800,800
2023-10-24,Anti-Rabies,Vaccination,2,850,1700
2023-10-24,Heartworm Prevention,Preventive Care,3,350,1050
2023-10-25,General Check-up,Consultation,2,450,900
2023-10-25,Full Grooming,Grooming,2,750,1500
2023-10-25,5-in-1 Vaccine,Vaccination,2,850,1700
2023-10-25,Heartworm Prevention,Preventive Care,2,350,700
2023-10-26,Follow-up Consultation,Consultation,2,500,1000
2023-10-26,Full Grooming,Grooming,1,750,750
2023-10-26,5-in-1 Vaccine,Vaccination,2,850,1700
2023-10-26,General Lab,Laboratory,1,750,750
2023-10-26,Tick and Flea Treatment,Preventive Care,3,500,1500
2023-10-27,General Check-up,Consultation,2,500,1000
2023-10-27,Full Grooming,Grooming,2,800,1600
2023-10-27,Anti-Rabies,Vaccination,2,950,1900
2023-10-27,General Lab,Laboratory,1,750,750
2023-10-27,Tick and Flea Treatment,Preventive Care,2,400,800
2023-10-28,General Check-up,Consultation,3,350,1050
2023-10-28,Full Grooming,Grooming,3,850,2550
2023-10-28,5-in-1 Vaccine,Vaccination,3,800,2400
2023-10-28,General Lab,Laboratory,1,900,900
2023-10-28,Heartworm Prevention,Preventive Care,4,400,1600
2023-10-29,Follow-up Consultation,Consultation,3,500,1500
2023-10-29,Basic Grooming,Grooming,3,750,2250
2023-10-29,Anti-Rabies,Vaccination,2,850,1700
2023-10-29,Blood Test,Laboratory,1,800,800
2023-10-29,Tick and Flea Treatment,Preventive Care,4,350,1400
2023-10-30,Follow-up Consultation,Consultation,2,350,700
2023-10-30,Basic Grooming,Grooming,2,850,1700
2023-10-30,Anti-Rabies,Vaccination,2,900,1800
2023-10-30,General Lab,Laboratory,1,900,900
2023-10-30,Heartworm Prevention,Preventive Care,3,500,1500
2023-10-31,General Check-up,Consultation,2,450,900
2023-10-31,Full Grooming,Grooming,2,700,1400
2023-10-31,Deworming,Vaccination,1,850,850
2023-10-31,Blood Test,Laboratory,1,800,800
2023-10-31,Heartworm Prevention,Preventive Care,2,500,1000
2023-11-01,Follow-up Consultation,Consultation,2,350,700
2023-11-01,Full Grooming,Grooming,2,850,1700
2023-11-01,5-in-1 Vaccine,Vaccination,2,900,1800
2023-11-01,Blood Test,Laboratory,1,750,750
2023-11-01,Tick and Flea Treatment,Preventive Care,3,400,1200
2023-11-02,General Check-up,Consultation,2,350,700
2023-11-02,Basic Grooming,Grooming,2,750,1500
2023-11-02,Anti-Rabies,Vaccination,2,950,1900
2023-11-02,Heartworm Prevention,Preventive Care,2,500,1000
2023-11-03,Follow-up Consultation,Consultation,2,350,700
2023-11-03,Full Grooming,Grooming,3,700,2100
2023-11-03,Deworming,Vaccination,2,900,1800
2023-11-03,Blood Test,Laboratory,1,900,900
2023-11-03,Heartworm Prevention,Preventive Care,2,350,700
2023-11-04,General Check-up,Consultation,4,350,1400
2023-11-04,Full Grooming,Grooming,3,700,2100
2023-11-04,5-in-1 Vaccine,Vaccination,3,950,2850
2023-11-04,General Lab,Laboratory,2,900,1800
2023-11-04,Heartworm Prevention,Preventive Care,4,450,1800
2023-11-05,General Check-up,Consultation,3,500,1500
2023-11-05,Full Grooming,Grooming,3,850,2550
2023-11-05,Anti-Rabies,Vaccination,3,950,2850
2023-11-05,General Lab,Laboratory,1,750,750
2023-11-05,Tick and Flea Treatment,Preventive Care,4,500,2000
2023-11-06,Follow-up Consultation,Consultation,3,450,1350
2023-11-06,Full Grooming,Grooming,3,750,2250
2023-11-06,Deworming,Vaccination,2,800,1600
2023-11-06,Tick and Flea Treatment,Preventive Care,3,500,1500
2023-11-07,General Check-up,Consultation,2,500,1000
2023-11-07,Full Grooming,Grooming,2,750,1500
2023-11-07,Anti-Rabies,Vaccination,2,900,1800
2023-11-07,Blood Test,Laboratory,1,900,900
2023-11-07,Heartworm Prevention,Preventive Care,3,350,1050
2023-11-08,General Check-up,Consultation,2,450,900
2023-11-08,Basic Grooming,Grooming,3,850,2550
2023-11-08,5-in-1 Vaccine,Vaccination,3,850,2550
2023-11-08,Blood Test,Laboratory,1,900,900
2023-11-08,Heartworm Prevention,Preventive Care,3,400,1200
2023-11-09,Follow-up Consultation,Consultation,3,450,1350
2023-11-09,Full Grooming,Grooming,2,700,1400
2023-11-09,Anti-Rabies,Vaccination,2,950,1900
2023-11-09,Tick and Flea Treatment,Preventive Care,3,350,1050
2023-11-10,General Check-up,Consultation,2,500,1000
2023-11-10,Full Grooming,Grooming,2,700,1400
2023-11-10,5-in-1 Vaccine,Vaccination,3,950,2850
2023-11-10,Tick and Flea Treatment,Preventive Care,3,350,1050
2023-11-11,Follow-up Consultation,Consultation,4,450,1800
2023-11-11,Full Grooming,Grooming,3,750,2250
2023-11-11,5-in-1 Vaccine,Vaccination,3,800,2400
2023-11-11,General Lab,Laboratory,1,800,800
2023-11-11,Tick and Flea Treatment,Preventive Care,4,450,1800
2023-11-12,Follow-up Consultation,Consultation,4,450,1800
2023-11-12,Basic Grooming,Grooming,4,850,3400
2023-11-12,5-in-1 Vaccine,Vaccination,3,800,2400
2023-11-12,General Lab,Laboratory,1,750,750
2023-11-12,Heartworm Prevention,Preventive Care,4,350,1400
2023-11-13,Follow-up Consultation,Consultation,2,500,1000
2023-11-13,Basic Grooming,Grooming,2,700,1400
2023-11-13,Anti-Rabies,Vaccination,2,900,1800
2023-11-13,General Lab,Laboratory,1,800,800
2023-11-13,Heartworm Prevention,Preventive Care,2,400,800
2023-11-14,General Check-up,Consultation,3,500,1500
2023-11-14,Basic Grooming,Grooming,2,750,1500
2023-11-14,Deworming,Vaccination,2,950,1900
2023-11-14,General Lab,Laboratory,1,900,900
2023-11-14,Heartworm Prevention,Preventive Care,3,400,1200
2023-11-15,Follow-up Consultation,Consultation,3,450,1350
2023-11-15,Basic Grooming,Grooming,3,700,2100
2023-11-15,5-in-1 Vaccine,Vaccination,2,800,1600
2023-11-15,Blood Test,Laboratory,1,900,900
2023-11-15,Tick and Flea Treatment,Preventive Care,3,450,1350
2023-11-16,Follow-up Consultation,Consultation,3,500,1500
2023-11-16,Basic Grooming,Grooming,2,700,1400
2023-11-16,Deworming,Vaccination,2,900,1800
2023-11-16,General Lab,Laboratory,1,750,750
2023-11-16,Heartworm Prevention,Preventive Care,3,350,1050
2023-11-17,Follow-up Consultation,Consultation,3,350,1050
2023-11-17,Basic Grooming,Grooming,2,700,1400
2023-11-17,Anti-Rabies,Vaccination,2,950,1900
2023-11-17,Blood Test,Laboratory,1,850,850
2023-11-17,Heartworm Prevention,Preventive Care,3,400,1200
2023-11-18,General Check-up,Consultation,4,500,2000
2023-11-18,Basic Grooming,Grooming,3,750,2250
2023-11-18,Anti-Rabies,Vaccination,3,950,2850
2023-11-18,General Lab,Laboratory,2,750,1500
2023-11-18,Heartworm Prevention,Preventive Care,4,400,1600
2023-11-19,General Check-up,Consultation,4,400,1600
2023-11-19,Basic Grooming,Grooming,4,800,3200
2023-11-19,Anti-Rabies,Vaccination,3,900,2700
2023-11-19,Blood Test,Laboratory,1,900,900
2023-11-19,Heartworm Prevention,Preventive Care,4,450,1800
2023-11-20,Follow-up Consultation,Consultation,2,350,700
2023-11-20,Basic Grooming,Grooming,2,800,1600
2023-11-20,Anti-Rabies,Vaccination,2,850,1700
2023-11-20,General Lab,Laboratory,1,800,800
2023-11-20,Heartworm Prevention,Preventive Care,3,450,1350
2023-11-21,Follow-up Consultation,Consultation,3,500,1500
2023-11-21,Basic Grooming,Grooming,2,700,1400
2023-11-21,Anti-Rabies,Vaccination,2,800,1600
2023-11-21,Blood Test,Laboratory,1,800,800
2023-11-21,Heartworm Prevention,Preventive Care,2,350,700
2023-11-22,General Check-up,Consultation,3,500,1500
2023-11-22,Full Grooming,Grooming,2,800,1600
2023-11-22,5-in-1 Vaccine,Vaccination,2,950,1900
2023-11-22,Blood Test,Laboratory,1,750,750
2023-11-22,Tick and Flea Treatment,Preventive Care,2,350,700
2023-11-23,Follow-up Consultation,Consultation,3,350,1050
2023-11-23,Full Grooming,Grooming,2,800,1600
2023-11-23,5-in-1 Vaccine,Vaccination,3,850,2550
2023-11-23,General Lab,Laboratory,1,900,900
2023-11-23,Tick and Flea Treatment,Preventive Care,3,350,1050
2023-11-24,General Check-up,Consultation,2,350,700
2023-11-24,Full Grooming,Grooming,3,700,2100
2023-11-24,Deworming,Vaccination,2,950,1900
2023-11-24,Blood Test,Laboratory,1,800,800
2023-11-24,Tick and Flea Treatment,Preventive Care,3,400,1200
2023-11-25,Follow-up Consultation,Consultation,4,350,1400
2023-11-25,Basic Grooming,Grooming,4,700,2800
2023-11-25,Deworming,Vaccination,3,850,2550
2023-11-25,General Lab,Laboratory,1,750,750
2023-11-25,Tick and Flea Treatment,Preventive Care,4,350,1400
2023-11-26,Follow-up Consultation,Consultation,4,500,2000
2023-11-26,Full Grooming,Grooming,4,750,3000
2023-11-26,5-in-1 Vaccine,Vaccination,3,900,2700
2023-11-26,Blood Test,Laboratory,1,750,750
2023-11-26,Heartworm Prevention,Preventive Care,4,400,1600
2023-11-27,Follow-up Consultation,Consultation,2,400,800
2023-11-27,Basic Grooming,Grooming,2,800,1600
2023-11-27,5-in-1 Vaccine,Vaccination,2,800,1600
2023-11-27,Heartworm Prevention,Preventive Care,3,400,1200
2023-11-28,Follow-up Consultation,Consultation,3,500,1500
2023-11-28,Full Grooming,Grooming,2,750,1500
2023-11-28,Deworming,Vaccination,2,950,1900
2023-11-28,Heartworm Prevention,Preventive Care,3,450,1350
2023-11-29,General Check-up,Consultation,3,350,1050
2023-11-29,Basic Grooming,Grooming,3,800,2400
2023-11-29,5-in-1 Vaccine,Vaccination,2,900,1800
2023-11-29,General Lab,Laboratory,1,850,850
2023-11-29,Tick and Flea Treatment,Preventive Care,2,500,1000
2023-11-30,Follow-up Consultation,Consultation,2,500,1000
2023-11-30,Basic Grooming,Grooming,2,800,1600
2023-11-30,5-in-1 Vaccine,Vaccination,2,950,1900
2023-11-30,Blood Test,Laboratory,1,750,750
2023-11-30,Tick and Flea Treatment,Preventive Care,2,500,1000
